,text
717,@speechboy71 Pretty sure you may need those food stamps in Texas! #Harvey #PlannedParenthood saves lives! Men again… https://t.co/WSv4H3qwkY
718,HURRICANE PRO TIP: turn off your windshield wipers when you pull up to a fast food drive-thru window in the rain. #keepworkersdry #Harvey
719,Even canned foods need to be salvaged properly before they're safe to consume. #Harvey #HoustonStrong #BeSafe https://t.co/Ndowejecyy
720,"Let's go @Amazon, @Walmart and other food stores. Get some food, water, diapers, etc. to #Harvey  Victims

#TuesdayMotivation
#MAGA"
721,"Here's the story of Otis, the #dog carrying his own dog food during Hurricane #Harvey https://t.co/llDzO6RoOa"
722,@HoustonFoodBank is the largest food bank in the @FeedingAmerica network. Help where you can; demand will only rise… https://t.co/yqfn2koHSd
723,"Donations of clothing, cash, food, pet food can be made at #CampingWorld  for #Harvey evacuees. https://t.co/nQiXj85MN8"
724,@FoodNetwork Are your chefs doing anything to raise money and provide food for people affected by #harvey ?#HurricaneHarveyReliefChallenge
725,"@chrisbrown we have families that need a hotel to stay at warm food and clothes, let us know if you can help. #helpforhouston #Harvey"
726,"Praying for Houston.  Water, canned food, diapers and baby items needed. #harvey Text Harvey to 90999… https://t.co/SZwoIn3P9V"
727,"@FLOTUS @POTUS Take #money, diapers, formula, medications that residents couldn't grab, pet food, blankets, games f… https://t.co/LNavandaQK"
728,@2HawkEye2017 The food banks are mobilizing. Suggestions how to help. #Harvey #TexasFloods https://t.co/NgfdvLJgRM
729,"Pls help Chloe 18200 Katy fwy Houston tx (hospital) w/ her baby. No food, hospital only providing diapers. They nee… https://t.co/IehWknFTsw"
730,"Are there any relief efforts for Westbury? There are small children &amp; elderly who have run out of food here
#Harvey"
731,"""There's no food, no cots."" Thousands of residents are streaming into  shelters as #Harvey drowns more communities. https://t.co/KhLGUkFI2H"
732,"Democratic Women Comal Co. hosting a Harvey food drive all week.  Drop off non-perishables 1592 W. San Antonio St.,… https://t.co/irfOZ4sJTO"
733,"Businesses collecting diapers, baby food, pillows, etc. for #Harvey victims. Need YOUR help. List of drop-off locat… https://t.co/Nrk0QswVc3"
734,"York County bus group @BaileyCoach1 sends buses, food donations to Texas for #Harvey relief @fox43 https://t.co/RRU0I38s7E"
735,"Victims of #Harvey will need food, money, housing and clothing -- others may need blood. What you can do to help -… https://t.co/GDEGNewtvP"
736,"Have any of the usual suspects stepped up and donated a lot of stuff like inflatable boats, food, etc? #hollywood silent on #harvey?"
737,Awww look at this poor doggy! He's carrying some dog food home after #Harvey struck! https://t.co/ORMXbsA4Lc
738,"H-E-B maintains disaster response presence, with mobile food/pharmacy trucks that will deploy soon. Follow @HEBPrepared for updates #harvey"
739,"What charity is handling donations of money, dog food or pet things for the #Harvey victims? Does anyone on my feed… https://t.co/GurtwMqeVb"
740,If you are donating food for #Harvey relief please petfood too for the furry survivors and companions to those who have lost everything else
741,"The story of #Otis, the #dog carrying his own dog food during #Hurricane #Harvey https://t.co/ZTce3VCKTP #Texas #TropicalStorm #SelfRescue"
742,#hurricanefood #harvey #houston #prayforhouston #ranchstylebeans… https://t.co/DCmHQzZWYS
743,"#HoustonStrong opening relief in Humble, hot food, drink, info, can't get to Houston but we're helping local #HumbleTX #flooding #Harvey"
744,"Shelters in need of food, toys, diapers, formula, warm clothes, blankets, dog supplies, anything you think could help. #Harvey"
745,"#Harvey please donate to help pets too &gt; dog leads, bowls, food, towels https://t.co/lNwVTWs1f3"
746,#MetChurch needs food donations-Please #Harvey #TexasFlood
747,"@imcorinnemec Oh no. I do hope you have food and shelter. Thoughts go out to everyone in Texas too, it is truly devastating. #Harvey ❤️"
748,"@LadyLiberty411 Watching so many devastated victims of #Harvey who will now need to rely on food stamps, I wonder h… https://t.co/5ewMi3Oie4"
749,#HoustonStrong #houston #Harvey #food #HurricaneHarvey #texas https://t.co/7uu0JMJokv
750,Nuclear Worker: “Imminent flood” near nuke plant #Harvey Running out of food Working tirelessly to manage problems https://t.co/RiJGpHxUPn
751,"Excellent job @superdupre and @FortBendISD on opening shelters and providing food, clothes and comfort to the commu… https://t.co/NsMes7P2ou"
752,"Please ship food to @austinpetsalive. They rescued hundreds of #Harvey animals. 

APA
1156 W. Cesar Chavez 
Austin… https://t.co/WVVK5JfGy2"
753,Just had Lisa on from #Houston-Only has enough food to make it thru Tuesday. Told to wait 'til Friday https://t.co/969sUDoaxX #Harvey #Texas
754,"Texas #HARVEY if you have friends in critical need of rescue, shelter, food for animals MONITOR THIS PAGE. https://t.co/TYYql3I4sa"
755,I ❤️ this story. Dog finds dog food after hurricane and carries it home. #Houston #Harvey https://t.co/M3MA8DZpk3
756,"Shelter being set up @LSCTomball . If anyone can donate &amp; deliver food, please call @lonestarcollege command post at 281-290-5911. #Harvey"
757,"Shelter being set up @LSC_Kingwood. If anyone can donate &amp; deliver food, please call @lonestarcollege command post at 281-290-5911. #Harvey"
758,"The hurricane may also affect kosher food accessibility for students.

Tempête antisémite. #harvey https://t.co/1PmSp4KiDB"
759,"400 evacuees @LSCNorthHarris. If anyone can donate &amp; deliver food, please call @lonestarcollege command post at 281-290-5911. #Harvey"
760,This is how you test if your flooded food is still safe to eat: https://t.co/LLbRwXScF7 #houston #houstonflood… https://t.co/PDbJss6Dj8
761,"Priceless!

#food #foodie #foodies #CajunNavy #Harvey #HoustonFlood #HarveyRescue https://t.co/5YexA8fesj"
762,Today at @HEB I saw carts full of water &amp; food donations 4 people affected by #Harvey. It made me so 😃That's just who we are! #UnitedWeStand
763,"Update and happy ending for the dog, in the photo posted on social media, carrying a bag of dog food during #Harvey. https://t.co/ehnR6s1ARI"
764,@raptoraptorr @redlobster #Harvey just dropped some seafood off. so theyre good. #toosoon? lolol
765,"How many of them plan to mail a check to the store for the amount of ""food and essentials"" they took?

Yep.… https://t.co/Jg4ZQekizr"
766,"@CNNEE Prepare #Louisiana Rain,evacuation,water,shelters,baby food, etc!NOW! #Harvey"
767,#hurricane #harvey food. #dmeatwagon I'm bored and tipsy lol #shrimp #chicken https://t.co/7pB5PAYn1z
768,Texas peeps...Need shelter/food? Please go see @MattressMack if you can get there safely. #Harvey ===&gt;&gt;&gt; https://t.co/Fjt1zkcnIj
769,"Here’s the story of Otis, the dog seen carrying a bag of food during #Harvey: https://t.co/SEHC21Wgy5 https://t.co/IXvZJ3X6QN"
770,S/O to @BPPantry @GoodToGoFoods @alpineairefoods @Jetboil @BlackDiamond @SteriPEN @NalgeneOutdoor @RHUMJM keeping me alive during #Harvey
771,"Hope anyeone who needs it is getting the help they need with food, shelter, and caution through #Harvey. Stay safe. 🙏🏼"
772,Call for food. #Harvey https://t.co/7ucSCwIkLB
773,"At least 4 mosque in Houston are open &amp; offer shelter, food. Meanwhile @JoelOsteen announced his church is closed for safety reason. #Harvey"
774,"If you go to @floridastate or live in Tally, please consider donating non-perishable foods, clothing, etc. to help… https://t.co/XbqKHWfxGi"
775,“Everyone here made everyone feel like family.” @safoodbank @SATXFire @Ron_Nirenberg @MySAWS @RedCrossSA #Harvey https://t.co/PGHsA67RnW
776,"Houston's 21 mosques are open for food and shelter 
https://t.co/J51Zk4hioy  
#HurricaneHarvey #Houston #Harvey #HarveyFlood"
777,"@realDonaldTrump-Send diapers, baby formula, water, food, etc. instead of yourself. You're no help to anyone.

#NoTrumpTexasTrip #Harvey"
778,"@Gatorchomp82 @Poynter 1) Don't get in the way. 
2) Bring your own food, drink, &amp; extras to give away if you can.… https://t.co/TvD5cdPnzk"
779,So proud of my cousin and her family they braved #Harvey and got out and donated 3 cart full of merchandise including 🐶 food to the shelters
780,@MattressMack has opened his Gallery Furniture stores to provide food and shelter to #Harvey flood victims.  cc:… https://t.co/j58ephD7vD
781,"🙏😊""@cnni: Photo 🐶#dog carrying bag of food after Hurricane 🌀#Harvey..; Owner says Otis his grandson's ""best buddy"" https://t.co/wGMEnn7PAD"
782,".realDonaldTrump-Send diapers, baby formula, water, food, etc. instead of yourself. You're no help to anyone.

#NoTrumpTexasTrip #Harvey"
783,".realDonaldTrump-Send diapers, baby formula, water, food, etc. instead of yourself. You're no help to anyone.

#NoTrumpTexasTrip #Harvey"
784,".realDonaldTrump-Send diapers, baby formula, water, food, etc. instead of yourself. You're no help to anyone.

#NoTrumpTexasTrip #Harvey"
785,".@realDonaldTrump-Send diapers, baby formula, water, food, etc. instead of yourself. You're no help to anyone.

#NoTrumpTexasTrip #Harvey"
786,They don't have to be here and yet they are helping out by donating food.  Make sure you support @pappacharlies for… https://t.co/j31PygdQqv
787,"""For I was hungry &amp; you gave me food, I was thirsty &amp; you gave me drink, I was a stranger &amp; you welcomed me""… https://t.co/OtHADVvOpn"
788,Hurricane #Harvey brings food safety challenges to millions https://t.co/1ViiIe91lc
789,If anyone can help with donations or food/water/blankets... for Houston with all the flooding victims from #Harvey please help
790,"Honored to support Crazy Mary's taking food &amp; care to those affected by #Harvey. Our best to all y'all #texaspride
https://t.co/by2yhVnkeK"
791,Lets see if Gurdwaras need supplies or food to accommodate the increasing number of residents. #Harvey @SinghLions @SikhProf @sikh_coalition
792,I might vomit 🤢 from all the food I've eaten. Thanks #Harvey
793,".@LSC_Kingwood opening shelter at 930PM.  No water/food yet, but coming.  20000 Kingwood Drive.  #shelter #harvey @HoustonOEM @ReadyHarris"
794,@rowseyagronomy @foodnfibre @slytty no way they'd leave planes on the ground w #Harvey coming. Good call Rowsey
795,"Instead of using #Harvey as a fund-raising event, why not open your church doors to give shelter &amp; provide food 4 t… https://t.co/jcvimWxN3R"
796,"Dad is heading up to distressed areas in the south w/ a big trailer looking to fill it up with 7,000 lbs of palettes full of food #harvey ❤️"
797,NOT surprising that prices for gas &amp; food will go up in the coming days &amp; weeks because of the #Harvey because the demand is going to go up😑
798,There's about as much a chance of a hurricane hitting Michigan as Obama showing up in Rockport to serve food &amp; wate… https://t.co/bfhrpDM8p7
799,@JoelOsteen Hey Joel small churches are requesting food and water. Where are you? Charity begins at home #HoustonStrong #Harvey
800,Where in SoCal can I drop off food &amp; water for those in need #Harvey #HarveyRelief #Houston  #HurricaneHarvey
801,"That's a news truck the size of a large moving van packed with diapers, wipes, and baby food headed to Houston.… https://t.co/BH2l7gZyFO"
802,"We are still getting hammered w/ rains from #Harvey I have managed to check on neighbors, bring hot food to them, took in stray animals to👌"
803,"Resourceful dog runs away from home, returns with bag of food after #Harvey... https://t.co/G2HH8zAWxR"
804,"Keller Williams Realty off of Quaker and 98th is taking food, water and clothing donations for victims of #Harvey. Help out other Texans!"
805,"@readypacfoods provides #bistrobowls to help #hurricane #harvey relief.
#texas #support #food #health #ibistro… https://t.co/hCcqQDpo94"
806,@alisoncook - any other food banks in Houston besides @HoustonFoodBank #glutenfree donations could be made to in su… https://t.co/xZDwdwV34h
807,#Thankful for #food and #shelter getting through #Hurricane #Harvey with this #fried #chicken… https://t.co/zS3jJh5gHS
808,This dog carrying his food in the storm might just be the best I've seen all day #Harvey https://t.co/xO1ePBjyIr
809,"Pat Robertson, Joel Osteen, Crefalo Dollar, TD Jakes. Poney up some of that $$ to provide food &amp; supplies to #Harvey victims! It's WJWD"
810,Lost dog carries his food in wake of #Harvey https://t.co/GokRIuba3q https://t.co/6zCifSNT8x
811,People still suffering without food water shelter. Now is not the time for your opinion on how it should have been done #Harvey
812,NOLA: Mayor has ordered us to stay off the street tomorrow. Get out &amp; pick up ur water &amp; nonperishable food tonight. #herewego #harvey
813,This is how @ChipotleTweets responds to those affected by #Harvey that love their food.  @CallMeDemizle @zMorbid https://t.co/sHMpveUpXE
814,SpaghettiOs and mac and cheese. That's flood food. Or to quote @cillabagley let's be 10 years old #Harvey
815,"Otis, the dog carrying his bag of food, has been reunited w/family. Thanks for sharing his story, @ErinBurnett… https://t.co/bvw9gHJOmu"
816,Rib shaped BBQ-flavored pork patty. Our hurricane survival food is McRibs! #HurricaneHarvey #Harvey #Houston #DoD… https://t.co/N1tRgSXfQz
817,Tacos saved me!.. s/o loz lokoz tacos ... open til 9 on veterans memorial ...#food #harvey… https://t.co/NGZ0xhYUGF
818,Remember to take food and water if you can and a sheet to make it easier for airmen to see you. Hang in there. #Harvey
819,how do market fundamentalists feel about price gouging in emergencies? is it immoral to ban price spikes on water/shelter/gas/food? #harvey
820,Workers at St. Mary's signed one of the food donation boxes going to #Texas. More on Phoenix's response to #Harvey… https://t.co/Sh8uFhQ6ti
821,". @LSCTomball shelter opens at 715PM. If you can bring food, water, blankets, bring to campus: 30555 Tomball Parkway 77375 #shelter #Harvey"
822,"Lots of ways to help #Harvey recovery including through Airbnb, food banks, and major US assistance organizations.… https://t.co/TETnFw5OMj"
823,".@LSCTomball will  open as a shelter at 7:15 PM tonight (8/28).  No food/water yet, but shelter.  @HoustonOEM @ReadyHarris  #shelter #Harvey"
824,"Triage, food, blankets &amp; love @TrinityKlein for a nearby flooded senior living center. 🙌🏻 #Harvey #houstonflood… https://t.co/7SvrX8wjQN"
825,"Initial #harvey response: $20k for food, water, and shelter for displaced people in Houston. You can help:… https://t.co/k35VVUI0S4"
826,@JJohnsonLaw Is it not to share your food with the hungry and to provide the poor wanderer with shelter. Isaiah 58:7. #Harvey
827,"Resourceful dog runs away from home, returns with bag of food after #Harvey https://t.co/jShLj7fMA9"
828,I just donated to the Houston food bank. Over 100K will need assistance. Please donate! #harvey #Houston https://t.co/AWyMOTCEcx
829,"DHS says ICE/CBP won't conduct immigration enforcement at evacuation sites, shelters, or food banks during #Harvey response"
830,"Joel Osteen who won't open his church to #Harvey victims says his dad was so poor he got Christmas donations &amp; food
https://t.co/yCNoU0M1qT"
831,"My bro &amp; sis n law went all over looking 4 groceries. No bread, no eggs, people lined up, only a few let n at a time 2 buy food. #Harvey"
832,Contact Det. Yount to coordinate prepared meal or food donation by email at fshayne.yount@leaguecity.com #LeagueCity #Harvey
833,This is awesome!  Thanks for all who volunteers at @safoodbank over the weekend and today to help those impacted by… https://t.co/4gJ12XKSQ3
834,Want to help people affected by #Harvey? Don't forget about the @safoodbank -- they are feeding as many evacuees as they can.
835,"#Laredo if ya can't send $/food 2 #Harvey Victims, u can still help by donating blood tmrrw at #BP station off Lp 20 https://t.co/BYSqErpNx7"
836,Russo's Pizza is open on the East end of Galveston and they are delivering if y'all need food #harvey
837,"Victims of #Harvey will need food, money, housing and clothing -- others may need blood. What you can do to help -… https://t.co/q7fF9VJyuM"
838,I want to go eat at local restaurants open during #harvey but also think I should leave it for those who don't have food at home. #conflicts
839,"Besides, #Mexico helped out during Katrina providing support, housing, food/water etc.
&amp; #Trump calls them a ""Count… https://t.co/3PmeSWNvSe"
840,"Just saw 2 bros buying food to take down to #Harvey victims. Someone asked if they were 1st responders. ""Nah, were just 2 drunks"" #Texas"
841,"Yo, even if you cannot donate your time, food, shelter or money, you can possibly donate blood. They're needing THA… https://t.co/b3I2CRlL3R"
842,"Hey Texas, Coast Guard, National Guard, whomever: Ben Taub is running out of food. #harvey  #HoustonStrongِ  https://t.co/CXkwZ4Rdjl"
843,I challenge @PetSmart @Petco @Eukanuba @KibblesNBits @target @Walmart @SamsClub to donate dog cat rabbit any kind of food for #Harvey
844,"Rescue 10 ppl: 2 kids, 2 elderly, 2 disabled, 1 pregnant 8305 Mesa Dr. Houston, Tx 77028  (since yesterday) no food since Friday. #Harvey"
845,Two other great organizations are @safoodbank  and @RedCross. It's important to centralize your donations 2 ensure… https://t.co/p9QeGALHX4
846,💯 proceeds to Feeding Tx (food banks in affected areas) https://t.co/ahPMQMj9C4 #harvey #HelpHouston #HouDat… https://t.co/gKCjfX9RaJ
847,"This @Walmart store in Katy, TX helped the sheriff's dept by donating water, food &amp; supplies for volunteers #Harvey https://t.co/7LtB7DoSi8"""
848,"@blogdiva During events like #Harvey, #RedCross is running all #Evacuation Shelters. They provide food with money from donations."
849,@culturemap FYI - La Mexicana just put closed sign on their door....said they ran out of food. I was one of the last ones let in. #Harvey
850,"#AgLaw HotLink: ""Hurricane Harvey brings food safety challenges to millions"" @foodsafetynews #Hurricane #Harvey https://t.co/85GojZxlPu"
851,Kroger in Brazos Town Center is now CLOSED! They expect to open tomorrow at 9AM if they can receive a new shipment of food. #Harvey
852,Thank you @HPOUTX for the food! The Eastside station appreciates you and the business partners who donated. #HPD #Harvey
853,Can anyone assist with food in #Rosenberg? #fortbend #harvey https://t.co/qibkMjUBoO
854,".@RedCross volunteers deployed from #Westchester office today to help #Harvey victims w/shelter, food, counseling.… https://t.co/2tKFyjZWZP"
855,Any food banks accepting/reserving #foodallergy-friendly food in Houston/Southeastern TX?  Trying to help families affected by #Harvey.
856,#Texas #Harvey #climatechangeusa #disasterrelief #food https://t.co/Q0krPzB8Su
857,"400 evacuees @LSCNorthHarris. If anyone can donate &amp; deliver food, please call @lonestarcollege command post at 281-280-5911. #Harvey"
858,WIC families who have left behind or lost food or formula due to #Harvey can go to any open WIC clinic to get replacement food benefits.
859,"A little water is seeping through the floor. Still have power and food.  Can't complain compared to others. 
#Harvey #Houston"
860,"Let's donate ""First Day of Amazon"" @wholefoods savings to #Harvey relief. Linked options - I 💚 food bank https://t.co/Hjdu5zLnBR"
861,Came back home soaking but with enough food for a week #harvey
862,"This is the nuttiest thing, next to that dog dragging his bag of food around, to come out of #Harvey #Houston… https://t.co/gIocfikOUC"
863,@UPS where can we send supplies to help the #Harvey evacuees? Shelters need baby food and blankets. Will send - who will deliver?
864,"Texas food banks:
Galveston  https://t.co/FqiJEVuZuj  
Corpus Christi https://t.co/WRm6FmkktA  
Houston https://t.co/CQStbgjZG9
#Harvey"
865,"If ur in @DEERPARKTXGOV, Chopsticks D'Light is open for business. Sharing open restaurants in the area Stay safe #Deerpark #harvey #food"
866,"Anyone providing shelter. care, food or relief is a hero.   You are what is already GREAT about #America. #Texas #Harvey"
867,"If you're in San Antonio and bellyaching about having bought too much food for #Harvey, donate it to the SA Food Bank—someone needs it."
868,"If anyone can donate food, here's some folks who would be grateful #HD126 #Harvey https://t.co/SYDTJ7MEga"
869,"United Airlines is flying in bottled water, food, bedding to help #Harvey victims in Texas. All pax at IAH to be evacuated by tonight."
870,"400 evacuees @LSCNorthHarris. If anyone can donate &amp; deliver food, please call @lonestarcollege command post at 281-280-5911. #Harvey"
871,CenTX Food Bank: Going to be working w/ sister food banks along coast. #Harvey #HurricaneHarvey
872,@FleurtyGirl &amp; @DirtyCoast create NOLA/TX-themed tee's that benefit Texas food banks #Harvey  https://t.co/pEIZLc6gKa
873,@sunriseon7 @AshleeMullany and one key message coming out of Houston where's the food and water. #Harvey deepening… https://t.co/zZ58p3yNmQ
874,"I've only been on FB past few days but my 4yo son, cat, &amp; I are FINE in #Houston. House/street dry, we have power/food/water. #Harvey"
875,"If you would like to help with disaster relief food, shelter, and clothing please contact @RedCross or @HouUnitedWay 
#Harvey #Supplies"
876,"@cenkuygur Damage to oil industry means increase of cost in food, goods &amp; services for people rendered homeless by #Harvey. Idiot jackass."
877,"Remember folks,those in Texas do not need food, water or clothing.  They just need your prayers. #Houston #HarveyRelief #HarveyFlood #Harvey"
878,"In Boston and want to donate blankets, canned food or diapers to those affected by #Harvey? Here's how: https://t.co/11vt2YuHeQ"
879,ICYMI- A dog carrying his food as he evacuates the storm. 😂 It's about priorities people. #Houston #Harvey https://t.co/vSeGn3ezz2
880,We need help buying emergency food boxes filled w/ food &amp; items #Harvey victims can use. Make a monetary donation:… https://t.co/WnnAr5u4pp
881,This is the church in Annaville handing out food and supplies to #Harvey victims. The address is 13024 Leopard St. https://t.co/3J58GJCKxt
882,Remember Otis? Here's the story behind the dog carrying a bag of food after #Harvey hit Texas:… https://t.co/yyhFobcY49
883,Emergency management has asked working restaurants if they can supply food for first responders working long shifts #Harvey
884,"Gave to Houston &amp; Corpus Christi food banks, Texas Diaper bank &amp; Coalition for Homeless of Houston. Pls do what u c… https://t.co/pzLyclMEET"
885,"Dog carries a bag of food after Hurricane #Harvey and returns home. 
https://t.co/ffJ6Zz3fJz via @MailOnline"
886,#Harvey relief.  Looks like a good guide regarding giving to local food banks &amp; Humane Society/SPCA's in &amp; around H… https://t.co/qKUgIvoFqL
887,Info for SNAP food recipients (food stamps) in Texas: https://t.co/ZEhKnmgQwS #SNAP #EmergencyResponse #Harvey #Disability
888,"Many ways to help those impacted by #Harvey
Besides Red Cross, you can donate clothes+food to these local organizat… https://t.co/acbmiovrNL"
889,SNAP EBT can be used to purchase hot foods in wake of #HoustonStrong #Harvey | https://t.co/E8IfVVh19I https://t.co/lcrPNu992p
890,"This Just In: Center set up at North Shore Senior High 9th grade campus needs towels, blankets and packaged food items
#Harvey @NSSHS_gpisd"
891,"@cynicgrrl Best bets for #Harvey assistance: @RedCross, @HouUnitedWay, @HoustonFoodBank, or even @safoodbank (for H… https://t.co/zpkAis6Pi4"
892,People ask why I love #Houston so much. I always say THE PEOPLE (+ the food:). The world is witnessing the goodness of Houstonians. #Harvey
893,"Gen, Honore (Ret.) to MSNBC on #Harvey victims who go out looking for food and water: ""They should not be shot. They are in survival mode."""
894,Some options for donating to local #foodbanks to help with the #Harvey relief efforts. https://t.co/gnsXh9kIHW
895,"Now dry &amp; about to enjoy good food... #hurricane #harvey #update @ Fort Bend County, Texas https://t.co/gP9Z1IicDP"
896,Imagine if you had a baby &amp; stranded in a shelter or worse during  #hurricane without diapers or food. #harvey Give: https://t.co/Vn5mmBSR9S
897,Dog seen wandering streets carrying food after #Harvey. Here is Otis' story. #HurricaneHarvey… https://t.co/3e4K9a9nbr
898,"Gracias/thanks to Mexico, our friend &amp; neighbor. TX Gov. Abbott confirms M's offer of any help needed incl food &amp; boats. #Harvey"
899,So happy I got to help with @safoodbank today with relief efforts for Hurricane #Harvey https://t.co/kF7S8BdfGv
900,Visited w fellow #Texans at the GRB Convention Center to help provide food &amp; aid to those impacted by #Harvey. https://t.co/g6ZNdGtk8M
901,@LesterHoltNBC Lester fyi donations accepted online at SPCA to feed pets sheltered from flood. Also local food bank… https://t.co/FkTvIAcTb3
902,"Here's a great list of resources for how you can provide support to those affected by #Harvey, from food banks to s… https://t.co/wmlh2gllTB"
903,".@GovAbbott says Mexican officials are offering aid in form of boats, food, whatever Texas needs. #Harvey"
904,TX Gov Greg Abbott #Harvey briefing: “Mexico gov says whatever we need... boats.. food... offering help for needs of Texans.”
905,"Love that Cajun food, music and most of all the #CajunNavy thanks Louisiana for sending your best to Texas! #Harvey https://t.co/jSrefjygWp"
906,"#Harvey Survivors, need $ for hotels, food, water, medicine and clothes? Future Shelter ? 1-800-621-FEMA &amp; https://t.co/9i0K4hrpCA."
907,Heading to #VictoriaTX ti donate food and help with the Chef Cooperative who are feeding the humans devastated by #Harvey. #HarveyFlood #❤️
908,#harvey #HurricaneHarvey I am so concerned about what happens as people become desperate for water/food/shelter.
909,"Gov. Abbott ""We will make sure food and water is distributed to those who need it""

#Harvey #TexasFloods #Breaking"
910,An opportunity to help #Harvey victims with emergency food kits: https://t.co/foAnfitayQ via @CrowdRise
911,".@GovAbbott: ""We will make sure food and water is distributed to those who need it"" #KVUEHarvey #Harvey #HurricaneHarvey"
912,"In Corpus Christi, @GregAbbott_TX says they are trying to restore power and make sure water and food gets to victims of #Harvey"
913,Abbott says food and water will be provided for every citizen who needs it by county #harvey
914,.@GregAbbott_TX: We have points of food/water distribution set up in every county. #harvey https://t.co/AcEHhJIPVT
915,"Abbott: There are responses that are being taken care of very swiftly. Says power, food and water are top three needs #harvey"
916,Hey can you donate food and kennels for transporting #harvey pets? Get with local LEO's
917,@mogaffney @HoustonFoodBank @CharityNav Thanks Mo!! #harvey #houstonfoodbank
918,Fam is finally safe and has electricity and food.. now @priyapatel2891 needs to stay sane while sleeping on hospital floors.. #Harvey
919,"🇺🇸⚠️ For people trapped by rising water, &amp; some evacuation centers at capacity, fresh food becoming an increasing i… https://t.co/y4UAjald1Y"
920,"If you have food to keep #Houston first responders going, call your local precinct. Their work with #Harvey is far… https://t.co/Y1splKgwDk"
921,"I'm all for volunteerism but c'mon!  This is getting scary. Trapped families, babies going without food. #Harvey https://t.co/ij8RDsR2kE"
922,Harris County Sheriffs saying Deputies need food and snacks to get them through. #Houston #HoustonFlood #Harvey
923,Imagine eating your last crackers and salvaging the water you have. Impossible to even get food with #Houstonfloods #Houston #Texas #Harvey
924,Bags of food ready to go for families. #Harvey @ConvoyofHope https://t.co/fWozt8UVQg
925,Mini Marts in Houston are selling out of food too #Harvey @3onyourside https://t.co/zHl3yPjiTI
926,"Indian student’s plea for food, shelter for students affected by #Hurricane #Harvey https://t.co/aMMgo5tmDy @anupamifs @cgihou @ravi_iyer23"
927,Drone food delivery would be nice about now! #HoustonFlooding #Harvey #Hangry https://t.co/Seo9w6HuYI
928,"One in 13 kids has one or more food allergies.  In a disaster, they may have nothing safe to eat.  @kfatweets may b… https://t.co/IDwqkwKBIV"
929,"USDANutrition: In response to #Harvey , USDANutrition has approved a TX waiver request so SNAP participants can purchase hot foods w/ EBT c…"
930,"Remember: If you can get out of Houston, you can join me in OKC. I can help you out with room, board, and food.… https://t.co/L83DHhWmTl"
931,Residents patiently wait in line to purchase food and supplies. Thank you to the stores and staff for your hard wor… https://t.co/gUSYfFzNqm
932,"In response to #Harvey , @USDANutrition has approved a TX waiver request so SNAP participants can purchase hot foods w/ EBT cards thru 9/30"
933,#Harvey Mon. List: Open Restaurants &amp; Grocery Stores In The Houston Area - Houston Food Finder https://t.co/IZGFUPxvMc via @htownfoodfinder
934,"Greene Co. Sheriff's Office is collecting food, water, &amp; supplies in this trailer to deliver to communities in TX h… https://t.co/K5I81ZPyS7"
935,Ben Taub Hospital in dire need of food for patients #Harvey  https://t.co/bSOWGO7elJ via @ABC13Houston
936,#NationalGuard &amp; #DPS helping in #AransasPass w/ food+water @ dollar store on S Commercial/ E Spencer. 1st meal for… https://t.co/XMnPzWgtNi
937,"@houstonpolice I can cook for a big crowd, will bring food to cook but is there is cooking station and who do I call? #Harvey"
938,"2/ what the needs will be in the coming days. #Harvey Said food bank gets 3 meals out of every $1, so cash donations best at this time."
939,Dog carrying bag of food after Hurricane #Harvey becomes viral hero https://t.co/DoXH76dEPT #dogs #houston #hurricane #flood
940,We over here dying with #Harvey  You shouldd umm give us free food ..... 🤕 https://t.co/YhMbT81JpN
941,"Help the food allergic community. State $ for FA friendly items in comments. #Harvey 
Home - San Antonio Food Bank https://t.co/QU69t7CCDO"
942,"Donations2 #Harvey victims accepted thru @trustedworld. Current needs: new underwear, socks (all sizes);non-perishable food;toiletries...."
943,"""Mattress Mack"" using his stores as #Harvey shelters w/ food, water (&amp; mattresses) for 100s of ppl https://t.co/fGfYCIGqaM via @houstonchron"
944,Looming food crisis. Looming med crisis.           #Harvey | #Access
945,"We have plenty of food for everyone, but let's be conservative with portions. Love food, not waste! @UHouston… https://t.co/O3EvIM7XaL"
946,"Some Houston agencies supplying food, diapers, help for disabled &amp; homeless to consider donating to. #Houston… https://t.co/DbhqYYx3SK"
947,"#Harvey update.home is still dry, have power,plenty food,water. Cautiously optimistic. Rivers, bayou&amp;creeks still a threat. #TexasStrong"
948,"Sounds like food's gonna need to be air-dropped. 
#FEMA | #EMS | #Harvey"
949,"@farenthold call all ur friends &amp; family have them call all friends 2 volunteer w/flood victims. Money, food, clothing, diapers #Harvey"
950,"If you are in #Houston, and need food as a result of #Harvey, here is a resource: https://t.co/7P2zypscoU #HarveyRelief"
951,"Dozens of volunteers are here cooking food, helping with medicine, &amp; organizing games. It's beautiful to see.… https://t.co/PU9c1dVlNd"
952,"If you're in Texas, most communities have set up a donation center for victims of #Harvey. Pls find yours &amp; donate - clothes, diapers, food."
953,#Harvey HPD needs more food. Chefs and restaurant owners....PLEASE… https://t.co/yfvYewpDP7
954,"Helping Houston.... Drop food &amp; clothes to my house if you live in Dekalb County

https://t.co/84Zdf82aiS… https://t.co/23ww7QCIdF"
