,text
249,.@MarchForSciHou is coordinating labs who can accommodate scientists displaced by #Harvey. Spread the word! #Houston https://t.co/PzewZ7VUF5
250,given the # of families w/babies being displaced &amp; losing everything big corp need to be donating supplies @Medela_US @LansinohUSA #Harvey
251,Info for helping pets displaced by #Harvey  https://t.co/Kav2gCGd21
252,Remember that roughly 100K displaced by Katrina live in Houston #Harvey #pleasegive 'New Orleans West' https://t.co/2VOhOdkkEH via @guardian
253,#Harvey #displacedpets https://t.co/CBlVyzZErk
254,#MentalHealth toll of being displaced from your home can be massive. #Harvey https://t.co/aCMfU8BJnv
255,I have nightmares where I need to evacuate my home and can't bring Stevie. It hurts my heart to see so many pets displaced by #harvey.
256,Texas dogs displaced by Harvey will be landing in N.J. https://t.co/0PulWZRAao #bhhsnj #realestate #sthuberts #dogs… https://t.co/ANQ15nP2sn
257,"Donation drop off,  @lakewoodch not shelter for evacuees or displaced #Harvey https://t.co/t9CwUXwBBH"
258,@JoelOsteen @VictoriaOsteen #LakewoodChurch seats 16k ppl. #openyourDoors help ppl displaced by #harvey  your dad would be ashamed of you!
259,"So many people, with so many stories, affected by #Harvey - great efforts by @theNCI and @ASCO to help displaced… https://t.co/47ETpw2QwL"
260,#FlightsToFreedom help fly displaced dogs from #Harvey to safety and freedom. Flights today https://t.co/V6pD25nLq0
261,Offer to shelter #horses displaced by #Harvey. &lt;3 https://t.co/iAqSpuWgs2
262,"Share with pregnant/postpartum moms needing care after being displaced by #Harvey. https://t.co/eXC24dPdpK (Irving,… https://t.co/U27Tj8M85M"
263,@realDonaldTrump will not be near the actual damage in TX today.  @BarackObama was in Rockport serving meals to ppl displaced by #Harvey
264,Very grateful for @GoldsGym in pflugerville waiving guest pass fees for those displaced by #Harvey. Thank you for providing momentary sanity
265,"&gt;@TheRickWilson As of Tuesday 30,000 displaced from #Harvey -absolutely agree @TrumpHotels should offer refuge for #TexasFlood victims ASAP"
266,"Thank you RPD for showing love, bringing joy to sweet family displaced by #Harvey. https://t.co/z2PE3lGxCx"
267,"Hope he doesn't come to Houston and attend the George R Brown because of the large displaced residents, they might beat his ass #Harvey"
268,#FEMA will pay for up to 30 days in a hotel. If you are displaced at length get your app in immediately! #harvey #houston #assistance #flood
269,"via @2Echo68Whiskey 
Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston https://t.co/kJVHwstYd3"
270,"If you’re an injured employee displaced by #Harvey, we can help with your workers’ comp questions. 1-800-252-7031… https://t.co/E5C3f7LWQr"
271,"@MarchForSciHou I have a hot developing potential opportunity for displaced scientists, can someone please PM me?… https://t.co/s6i1S2c2Ps"
272,"U GUYS, #Harvey doggies coming to #NJ!! --&gt; Texas dogs displaced by Harvey will be landing in N.J.  https://t.co/Tvv1MWsPUD via @snietomunoz"
273,This flood is awful. We still have displaced ppl in WV from last years horrible flood. Takes years to recover from this. #TexasFlood #Harvey
274,Thanx 2 the #Journalists reporting on #Harvey &amp; not fetishizing the situations of displaced folx in order 2 make th… https://t.co/yiqlBzcN2I
275,Want to do something to help displaced #animals from #harvey.  Already donated to @animaldefenseleague of TX. Any other ideas/suggestions?🙏🐶
276,"For children &amp; youth displaced by #Harvey, federal law protects your access to school: https://t.co/Gcaru7LbnN #McKinneyVento"
277,"#Congress, immediately subsidize round-trip airfare for people affected by #Harvey displaced long-term to stay w/ friends, families &amp; donors"
278,Following Katrina in '05 we received an influx of students from La. and Ala. We're preparing for students &amp; families displaced by #Harvey ❤️
279,Texas Diaper Bank in need of donations for families displaced by Hurricane #Harvey https://t.co/MtJT41Nn4m via @WTKR3
280,"For patients with #cancer displaced by Hurricane #Harvey, NCI's Contact Center and @ASCO are resources:… https://t.co/LA4rgIhtSR"
281,"#Harvey-displaced dogs, cats take shelter-&gt; #PetResQ #Tenafly #NewJersey
&amp; @ #StHubertsAnimalWelfare #Madison
https://t.co/JQNGsz8YW1
#News"
282,#Harvey #displacedpets https://t.co/HwkG2p6aCy
283,So inspiring to see the #LoveTrumpsHate #Antifa folks in #Texas helping out the displaced/less fortunate. #Harvey #HoustonFloods #cowards
284,"List of labs willing to accommodate displaced scientists &amp; researchers. 
https://t.co/u2HcnJodHB #harvey"
285,Dallas ISD opening its schools to displaced SE Texas children #TXproud #Houston #Harvey #LoveThyNeighbor
286,"#BREAKING: Dallas Metroplex will open shelters to accommodate 6,000 people displaced by #HoustonFlood #Harvey @KPRC2"
287,@tommychong Just heard on #njmorningshow that he is now opening the church to house people displaced by #Harvey
288,"If you're displaced by #Harvey and need to find an LGBTQIA affirming shelter,DM or message SewNerdyGirls on Facebook. #LGBTQIA"
289,#Houston mattress store owner opened up stores to fold displaced by #Harvey. If I ever need a mattress in Houston @MattressMack is my man.
290,"Osteen finally succumbs to shaming-agrees to shelter those displaced by #Harvey starting today.
https://t.co/vvF8JT3rzT"
291,"Please pray for my dad &amp; brother as they head to Houston to cook for the Cajun Navy, displaced citizens, and first responders. 💙🙏🏼 #Harvey"
292,If you have a @FleetFeetSports they're accepting donations of gently used shoes &amp; socks for flood victims displaced by #Harvey
293,"Over 30,000 displaced by Hurricane Harvey. My prayers are with them #Harvey #Houston
https://t.co/OZPM6dU6en"
294,Houston opened #GeorgeRBrown Convention Center for the displaced from #Harvey. Expected 5000 capacity now at 9000+ #PrayForHouston
295,"The ability to use our own private bathrooms  is a  Blessing!  Those who are displaced would tell us to be Thankful! 
#TexasFlood 
#Harvey"
296,Ss displaced by #Harvey protected by McKinney-Vento Act https://t.co/JEg640bQD0
297,"To our #Huston / #Harvey displaced followers,
Please, reach out if you need anything. https://t.co/Iw8NlcfXA9"
298,"It's still raining, #Harvey won't go away, #Houston is devastated. My friends are displaced, homeless, needing... https://t.co/uLbQejLdla"
299,"@JoelOsteen Hey, #asshole, open the f'ing doors and let the #Harvey displaced into the church. Very Christian of you to keep them out."
300,Thousands of people in TX displaced in the aftermath of #Harvey. @Local24MaryJo live with relief efforts here in #Memphis &amp; how you can help
301,Just listened to what Mattress Mike is doing for those displaced by #Harvey. I want to give him a hug. What a nice person! @MorningEdition
302,"Thousands are being displaced by #Harvey. If you're interested in helping, consider donating to a responding #org https://t.co/My0cLIlV2I"
303,"Helping displaced animals from #Harvey
#Cats
#Dogs

Austin Pets Alive! Hurricane Harvey Help - Austin Pets Alive! https://t.co/GxkbFbcnKU"
304,"#Harvey 
Don't forget the pets displaced.
#Resist #MAGA #OurRevolution https://t.co/1TqvSbygj2"
305,"#onthisday 2005 Hurricane Katrina hit New Orleans. Levees fail; 80% of city floods, 1800 die, 1 million displaced. #climatechange #Harvey"
306,"""Thorne-DuBois is adding other performers as the night progresses...She's also offered her home to anyone displaced… https://t.co/35GA3xHizw"
307,@JoelOsteen Are you going to open your church to help those displaced by #Harvey? You could help thousands with that MEGA church you have.
308,Landing selfy as more volunteers keep arriving 2 help the great people of #Texas caring to displaced residents &amp; ev… https://t.co/FrLd7n5S0G
309,"@LisaVanderpump Can u please help the Houston SPCA for displaced pets during the flooding? 🐶 #harvey #prayforhouston
https://t.co/OlXevLlk91"
310,Help provide emergency diaper kits for families displaced by #Harvey https://t.co/t6FLDPcTzp
311,Tomorrow he'll probably offer displaced flood victims a 10% discount at Mar-a-lago. Free advertising! #Harvey… https://t.co/Q9Iq7h0EVN
312,"... and so the #twitter idiocy goes as many are suffering, displaced and dead. God help America #harvey #dumbkeepsgettimgdumber"
313,".@utsystem is apparently going to have a plan for students displaced by #Harvey, but have seen no details yet. (And… https://t.co/bDBUEv8lCu"
314,Here are some of the many ways to help the displaced pets impacted by #Harvey here in San Antonio. @COSAACS https://t.co/UVrkbiIquy
315,"My thoughts and prayers with the #dispatchers that are also displaced from #harvey but still out there working,... https://t.co/6mlBF30YbZ"
316,"Sad matter of fact, Lakewood Church doors have always been closed to displaced humanity &amp; embodiment of Christ. Just took #Harvey to see it"
317,Our hearts are w/ the people &amp; pets in Texas. Tips w/ ways to help the animals displaced by #Harvey https://t.co/khw1VcA5fR
318,Animal advocates mobilize to help pets displaced by #HurricaneHarvey. More in @USATODAY. https://t.co/Vg1tmMr8Hj #Harvey #Hurricane #Pets
319,This is a clue: people displaced by #Harvey have to enter through the WINDOW. It's a trick! https://t.co/ihef8yFkNo
320,Sacramento looks out for animals displaced by Hurricane #Harvey https://t.co/nBWdI15eqH
321,@JoelOsteen I prayed that Joel Osteen would use his mega church to help others displaced by #Harvey I guess my pray… https://t.co/btWQw3SySf
322,Go Matress Mac for your generosity to displaced families and Texas national guard.....you are a statesman #Harvey!
323,Current list of #SciHelpTX Labs willing to accommodate #Harvey displaced #scientists. THANK YOU! https://t.co/Pl8JCmHUOj #ScienceMarchHou
324,@JoelOsteen Thanks for the info. Will you / the Lakewood Church be opening your doors to those displaced by the #Harvey storm?
325,Operation BBQ Relief serving meals to those displaced in #Houston following #Harvey -  https://t.co/XtcqBCbjrV https://t.co/AGs9FlDf8z
326,"Prayer don't really mean shit when you could give shelter to 16,800 displaced #Harvey victims but won't #JoelOsteen https://t.co/5nz7DgVb3S"
327,Heartwarming animal owners love for their pets. Praying for all. #MansBestFriend #displacedpets #Harvey https://t.co/MtCkX6UUz3
328,@HoustonChron any word on if @JoelOsteen will open up his church to help those displaced by #Harvey ? He is blocking many who ask about it.
329,@JoelOsteen would t it be more useful to open your church to those displaced by #Harvey?
330,@DebintheWind @JoelOsteen Yes. His megachurch should be a mega-refuge for the thousands of displaced. #Harvey
331,Joel Osteen's Houston megachurch blasted for closing as thousands are displaced https://t.co/fvjdtfuM80 #Houston #HurricaneHarvey #Harvey
332,Dallas ISD says students from Houston and surrounding areas displaced by #Harvey can begin enrolling Tuesday: https://t.co/TPsT7o2dP8
333,"If your lab is willing to accommodate displaced #Harvey scientists or students, let us know! We'll let get the word out! #ScienceMarchHou"
334,"I must ask Mr. Osteen, are you going to open your massive church to the displaced and destitute in Texas after #Harvey?"
335,"This is 1 of the areas prepared for sheltering displaced people during #Harvey at Lakewood Church.
Joel Osteen is o… https://t.co/nxChBjLcaq"
336,A lot of animals are being displaced as a reault of #Harvey. Please consider donating to @HoustonHumane. Help the frightened fur babies! 🐾
337,@JoelOsteen will you be opening your doors to people displaced by #Harvey?  WWJD??
338,Dallas ISD says it will immediately enroll children displaced by #Harvey staying in #Dallas area. https://t.co/eZroEX8A72
339,I'm hopeful that #Harvey will soon be downgraded - and @JoelOsteen will soon be dethroned and displaced from Houston.
340,Houston mattress store owner opens doors to #Harvey-displaced families and their pets. #goodinfluence https://t.co/6mjWimuNx0
341,"@LindseyFOX26 Thanks for your advocacy for #Harvey's displaced animals, from a #SuperstormSandy volunteer. Your voice is important."
342,"#NEW: @dallasschools confirm, as soon as tomorrow, it will begin enrolling kids displaced by #HARVEY - if requested. @CBSDFW"
343,#galleryfurniture Thank you for your humanitarian offering of a warehouse to those displaced by #Harvey.  God bless… https://t.co/MLP9d7z6AX
344,#Harvey circulation offshore... convection/heaviest rain displaced north-northwest at coast and inland over… https://t.co/mFktZDI3f4
345,So cold and so wet... can't imagine what the people that are displaced are going through. 😔 #Harvey
346,3 Houston-area mosques have opened to provide shelter for people displaced by #Harvey.  Shithead @JoelOsteen keeps his church closed.
347,"On a serious note: Donate #blood, Money to #RedCross, #Housing the displaced. #Harvey https://t.co/18C2p9AKGw"
348,"30,000 people in 50 counties displaced from their homes in TX. I'm glad you're busy pardoning scum because #Harvey… https://t.co/a9YuV81wsV"
349,@JoelOsteen Why haven't you opened your Church as a shelter for people displaced by Hurricane #Harvey?
350,.@JoelOsteen Why haven't you opened your doors to the displaced in #Houston? Here's #LakewoodChurch as of 11AM toda… https://t.co/Cai9e67T7O
351,@LAvooz1991 @BravoRHOC YES! During Katrina at Ole Miss I took in a displaced cat &amp; volunteered my time to rebuild l… https://t.co/G23d9klKw8
352,Offering help for animals and people displaced by Harvey. #Harvey #HoustonFloods https://t.co/6cCRmvjK6g
353,"#JoelOsteen has a 16k seat church.
1000s of Houstonians are displaced by #Harvey.
Everyone knows Jesus would have opened the doors.
EVERYONE"
354,I know we said we'd cast today but @TheCravenOne is playing host to some family displaced by #harvey . Possibly tomorrow.
355,Heard a news story on this TX businessman today. He's sheltering families displaced by #Harvey in his furniture sto… https://t.co/8re94fpjRe
356,Houston's #LGBT resource center is fundraising for LGBT people displaced by #Harvey. #HoustonStrong @Montrose_Center https://t.co/EVEkdZPTlk
357,"@NBCNightlyNews @gabegutierrez Shelters &amp; rescue groups are taking in displaced #Harvey pets here:
@spcaoftexas… https://t.co/M1OOncITs5"
358,Attorney @mikewhelanjr and the Law Forward Group offers help to Texas attorneys displaced by #Harvey. https://t.co/8Hbxaoo3Hl
359,"Shelters &amp; rescue grps are taking in displaced #Harvey pets here:
@spcaoftexas
@austinpetsalive
@DallasShelter… https://t.co/pPYRG9XH2N"
360,"Has a 16,000 seat facility in Houston... refuses to open it as a shelter for those displaced by #Harvey...

Serious… https://t.co/bxb3luVqYM"
361,Praying for #Houston and all surrounding areas who are displaced or uncertain of what the night will bring! God have mercy! #Harvey
362,"🇺🇸Don't underestimate impact on a child of being displaced or rescued, separated from home, school, friends, everyt… https://t.co/VgzplSfB7P"
363,Thank you @TheEllenShow for remembering the pets that will be displaced from #Harvey &amp;your donation to the @spcaoftexas. They're family too.
364,#Harvey #displacedpets Can anyone help? https://t.co/v7kGPQMRxT
365,God (@TheGoodGodAbove) asked me to tell you that opening your church's doors to the displaced would be doing him a… https://t.co/xhf3UXpbwh
366,"Retweeted Ranger° (@2Echo68Whiskey):

Dogs displaced by #Harvey are coming in at 60 per hour.  
#Houston... https://t.co/QeP7yH1IjV"
367,"@JoelOsteen 'Christian' who refuses 2 assist #harvey victims, directs donations for victims to HIS website, won't open church for displaced!"
368,Just reading that @JoelOsteen and @VictoriaOsteen won't open their mega church to those displaced by #harvey. Gross. #notwhatjesuswoulddo
369,".@JoelOsteen instead of asking people for MORE money, open your Houston properties to displaced people #Harvey
https://t.co/zvJEULE58T"
370,".@JoelOsteen will be opening his mansion to people displaced by #Harvey.

Just kidding. But they do get thoughts &amp; prayers.

#Houston"
371,Want to help pets displaced by #Harvey? Here's what to do -- and what not to do https://t.co/iUAcDwaYok
372,If @JoelOsteen truly follows the teachings of Christ he should open up his church to shelter those displaced by #Harvey.
373,.@JoelOsteen are you going to open your church for #harvey victims displaced from their homes? #prayersforhouston
374,"#AlJazeera's Report on #Harvey: '30,000 displaced in Texas' 'Worst yet to come' &amp; more via @AJENews  https://t.co/UzuBsRR5q6"
375,Hoping that those impacted by #Harvey stay uplifted in spirit🙏🏾 Praying for all #1stResponders &amp; those that have been displaced.
376,"Joel Osteen refuses to take in displaced families in his 16,800 seat megachurch amid flooding crisis https://t.co/reAHMRhs9B  #Harvey"
377,Hey @JoelOsteen why aren't you opening up your 16k-seat church to provide refuge for those displaced bc of #Harvey ??? 🤔🤔🤔
378,"I can't imagine how much it must mean for the displaced to get a clean shirt, socks, or whatever we can do to help.… https://t.co/m97xRSCn9I"
379,"Initial #harvey response: $20k for food, water, and shelter for displaced people in Houston. You can help:… https://t.co/k35VVUI0S4"
380,"@JoelOsteen, open your doors, the displaced probably have some cash! Sell them some bullshit &amp; pass the plate! #FakeChristian #Harvey"
381,"Spare a prayer for Christian @JoelOsteen, who must be suffering if he's not opening his home or church to the thousands displaced by #Harvey"
382,Your pets are welcome at the Houston convention center if you are displaced by #Harvey https://t.co/JEFSe8ojkC
383,"@JoelOsteen - it is so generous of you to offer your megachurch to the poor and displaced by #Harvey - that's what you did, right?"
384,You could start buy opening your building and providing shelter and meals to people displaced by #Harvey That would… https://t.co/h402jmHnlw
385,"Hey @JoelOsteen, any chance you can do the Christian thing and open your gaudy, mega-church to the #Harvey victims who have been displaced?!"
386,Why won't @JoelOsteen open his massive church for the displaced? Seems to me helping those in needs is something Jesus was big on. #Harvey
387,Where are displaced #Harvey folks in #Houston and TX areas being housed??
388,"Thanks to @WingsofRescue volunteers for mobilizing, easing shelters overrun by displaced pups affected by #Harvey https://t.co/HOMhL7vwoa"
389,I hope folks haven't forgotten how many ppl relocated to Houston after Katrina-many of them black ppl displaced by gentrification. #harvey
390,"In #WWJD news, Rev Joel Osteen Closes the doors of his Houston Megachurch as people are displaced because of the #Harvey Floods."
391,"@JoelOsteen Instead of prayers, open the doors to your megachurch and take in displaced victims. While you're at it… https://t.co/AOscTeSmho"
392,Mountains of donated clothes and supplies show the Incredible generosity of Houstonians to those displaced by… https://t.co/mldbEvwd5t
393,Friends spread the word that @AngletonISD will help make sure those displaced by #Harvey receive nutritious meals!… https://t.co/7qXJ3YCiRj
394,Dear Joel Osteen -- Here's a chance to put our Bible where your mouth is. How many displaced are YOU helping to car… https://t.co/cLAaeeYSUW
395,"#Houston, #MoCity and surrounding areas. #ThurgoodMarshall High being opened as a shelter space for those displaced… https://t.co/LS2haaGB5z"
396,"@JoelOsteen I'm prepared to start notifying displaced people they can stay at that massive church of yours,… https://t.co/xmTT2bJpIn"
397,@KHOU why don't Red Cross create a registrationsystem of all those displaced as they have done in other emergencies? @fema @RedCross #Harvey
398,"Haven't heard back from #JoelOsteen about when his church will be ready to accept people displaced by #Harvey. Will it be soon, @JoelOsteen?"
399,@projectfi any breaks for us Houston residents displaced by #harvey?
400,"https://t.co/MkWfvCg6dl
Here's a partial list of shelters including the 3 Islamic Centers/mosques open for anyone displaced by #Harvey."
401,"Help the displaced dogs, coming in at 60/hour 💔 #harvey https://t.co/DCH3meNYdu"
402,.@JoelOsteen &amp; his megachurch don't know how to help people displaced by #Harvey. But donations to his brainstormin… https://t.co/elvJFLfFCH
403,No more wrong than @JoelOsteen refusing to open his church to #Harvey displaced. Church not flooded. https://t.co/x5dqIPrJcv
404,#harvey Houston- trying to coordinate homes in the hood that can take in displaced families as shelters reach capacity.
405,RIF is responding to the devastation of #Harvey by providing 25k books to displaced children. Join our effort by texting RIFHARVEY to 41444
406,Help displaced pets w/Austin Pets Alive-no kill shelter. Took in 300 and expect 100+ today. https://t.co/Gyxbh7seOU #harvey #donate @peta
407,".@JoelOsteen ur what's WRONG w/Amer Christianity. Enrich self, ignore poor/those displaced by #Harvey, claim it's t… https://t.co/9PAwS59Ydo"
408,Dozens of #Jewish Texan families have been displaced in catastrophic flooding from #Harvey https://t.co/PtiWwSKM5y https://t.co/JW8LTCR5wK
409,"I swear I read this as: 

Dogs displaced by #Harvey are coming in at 60 mph.

&amp; I was impressed that guy caught one… https://t.co/UHYbDP9gIL"
410,"I donated to the @TXDIAPERBANK, providing emergency diaper kits to families displaced by Hurricane #Harvey.
H/T: @texasdemocrats 💕"
411,Seeing tweets that @JoelOsteen has NOT opened his MEGA Church 2 ppl displaced by #Harvey!?😲 THIS IS NOT WHAT A CHRISTIAN DOES!!!😡 #ShameOnU
412,"Dogs and cats arriving @circleairgroup in El Cajon, CA fro Louisiana shelters to make room for displaced animals fr… https://t.co/qV8O1ZMUtt"
413,This isn't flooded🤔 @duanesheriff buddy @JoelOsteen needs to use this mega structure for displaced #Harvey victims.… https://t.co/jlYisMEY6l
414,@JoelOsteen Look at all that room to help shelter and protect refugees displaced by #Harvey!!! But first! https://t.co/BnjcFsoyQx
415,Shelter for displaced pets at Animal ER of NW Houston on 290 at Meuschke. @ktrhnews #harvey https://t.co/fXWChLI7iD
416,.@JoelOsteen is blocking people who ask him to open his church to displaced #Harvey victims. How very Christian of him. #wwjd
417,@JoelOsteen Put ur money &amp; resources where ur mouth is. Open Lakewood 2 help house the thousands of ppl displaced i… https://t.co/sCK4ehzfoi
418,"@JoelOsteen Dude, did I hear correctly that you won't allow displaced persons or animals from #harvey into ""your ch… https://t.co/L3ZACv778N"
419,"Hey @JoelOsteen, why won’t you open your 17,000 seat church to people displaced by #Harvey?"
420,Hey @JoelOsteen show us your heart is open by opening up your mega-palace/church to those displaced by #Harvey #GoodForTheSoul
421,"@CBSThisMorning @realDonaldTrump  you could place some of the displaced Texans at your many Trump properties, for free of course. #Harvey"
422,They'll be at Crystal Park Plaza (2700 Earl Rudder Fwy in College Station) collecting donations for those displaced… https://t.co/ybp0GBC0vx
423,So @JoelOsteen church gets a $77 million tax break and he can't open the doors to displaced people from #harvey Such a good Christian.
424,Fosters are needed for pets displaced by #Harvey. If you can foster for @spcaoftexas pls sign up at their link here… https://t.co/WUgkle8cT4
425,Also more displaced ppl arriving in my hotel; many elderly and with kids. staff not been able to reach home in days. Dreadful 😢#Harvey
426,"@Erghiez06 @CNN Millions affected by #Harvey, thousands displaced &amp; 45 tweets about book recs and by how much he wo… https://t.co/Whj9gVyTI5"
427,Free @Airbnb places to stay for #Harvey  #HoustonStrong #HarveyFlood  victims displaced by the hurricane: https://t.co/SaSCDwjG6g
428,Just Donated $25 to help our furry friends in need. #displacedpets #Harvey https://t.co/AiLgEgW6j2
429,"#SAR #Evacuation #Houston #Texas #Harvey #News/ @FEMA: 30,000 displaced heading to #shelters! List of... https://t.co/1VF7YFdRWJ"
430,"#SAR #Evacuation #Texas #Harvey #News/ FEMA: 30,000 displaced heading to #shelters! #Houston area #shelters list https://t.co/EFYIm3oyV7"
431,@AprilDRyan @POTUS He should not make the already overburdened displaced people of Houston have to deal with him an… https://t.co/M4KJHWNydL
432,"Families displaced, lost their homes, properties, Everything from hurricane #Harvey and 45 is incapable to express any apathy &amp;empathy.Awful"
433,The @Montrose_Center in #Houston needs help: Please donate to help LGBT people displaced by Hurricane #Harvey… https://t.co/XR8kxV27EG
434,Watching the Mayor of Houston hug and interact with the people displaced at the GRB just now. All the damn feels. #Harvey #HoustonStrong
435,"For those #Harvey displaced &amp; are finding themselves in Tarrant County for a while, here are some numbers to servic… https://t.co/zSRlqfkiOs"
436,"Trump should offer free extended stays at his hotels for the hurricane displaced people of Texas, but you know that ain't happening #Harvey"
437,@hsvb Will the shelter be receiving any displaced pets from #Harvey?
438,.This is the country I Love! #IHaveADream that all the displaced animal babies from #Harvey will be returned to the… https://t.co/PJFsGw5vh7
439,@HumaneSociety Will you be sending displaced animals to shelters in Oregon? I want to help...we must not forget our furry friends! #Harvey
440,@TXDIAPERBANK is in need of donations to provide emergency diaper kits to families being displaced by #Harvey:… https://t.co/IuLJmOwbuw
441,Always have a plan for emergencies that include your pets; too many displaced animals 😢 #Harvey #beprepared... https://t.co/lYHjm5b5k8
442,"#Katrina displaced 1M &amp; devastated NOLA.
The impact of #Harvey will be felt for months, maybe years in Houston &amp; en… https://t.co/QNWUE3UPpO"
443,@MrsLopezAP @ReadyHarris @RedCross @RedCrossHouston Shelters available throughout city for families displaced by… https://t.co/xF13f5vybu
444,"URJ Greene Family Camp: GFC community (campers, congregants, friends) displaced by #Harvey welcome @URJGFC. Contact: https://t.co/Jm4N4H2SIZ"
445,"I donated to Houston Coalition for the Homeless @HomelessHOU, which is helping those displaced by #Harvey, U can 2: https://t.co/yIVzkBjAVM"
446,The biggest church in USA is closed to displaced Refugees. #HoustonStrong #houstonflood #Harvey https://t.co/nDU7io80xW
447,Want to help in Houston? @TXDIAPERBANK in need of donations for families displaced by Hurricane #Harvey: https://t.co/W4RzfHR69H
448,During storms many furry family members are displaced or left behind. Please help the animals affected by #Harvey by donating @HoustonSPCA
449,Does anyone know which orgs/individuals are doing targeted outreach for Trans ppl of color &amp; undocumented immigrants displaced by #Harvey?
450,#Harvey has displaced families. #Pets &amp; people need assistance. Here's how you can help. #DisasterRelief #US... https://t.co/iej3P1YQBU
451,"Flooding too much for retailers, grocers as many close early; Animals displaced | Chron https://t.co/E5H9tvwARf… https://t.co/7JdfD001FR"
452,Help my displaced furry friends during #harvey. @HoustonHumane https://t.co/176mmh4oFf
453,So along with your prayers why don't you open your dry mega church to the displaced thousands? Oh that's right you'… https://t.co/Ol13CA7Z72
454,"#UNT stepping up to help displaced students! #Harvey 
https://t.co/LlQmNStY0R"
455,@angela_rye I have family who were displaced from Katrina and are how being hit with #Harvey ! So sad! Worried sick!🙏🙏🙏😩
456,"#Harvey has left people injured, displaced and in need of support. Here are some ways you can help: https://t.co/KIi26XlK1i"
457,"Retweeted Reed Timmer (@ReedTimmerAccu):

Wow FEMA is saying over 30,000 people displaced by #Harvey will be heading to shelters."
458,@JoelOsteen so are you gonna be a cheap bastard or will you open your doors to those displaced by #Harvey??
459,"Is your LEA accepting students displaced by #Harvey? They have rights under under TEC and Title I, A.  https://t.co/2p4t3U73Lv"
460,Are displaced Houstonians going to be back in their homes by September 1? How can they file a claim by then? #Houston #Harvey
461,Does anyone know where I can donate to help pets displaced by #Harvey @RedCross? #HoustonStrong
462,"Women cause turmoil, 
 #Katrina 1 mil. 
Look what #Trump brought in-
#Harvey 6.8 mil displaced people."
463,Dogs displaced by #Harvey are coming in at 60 per hour. #Houston https://t.co/csqiuSENb9
464,"Shelters available for those displaced by #Harvey. Here is a list, and we will update as we receive more info: https://t.co/slhCw1VN7m"
465,Here's a way to help the pets that need rescued or have been displaced by #harvey https://t.co/oRmuEvYJ0l
466,Agencies helping with displaced pets. Please consider donating. I know that Austin Pets Alive is helping a lot of d… https://t.co/7ORkKPgEFm
467,"#Harvey has already displaced 30,000 people from their homes. Houston needs some help, friends. Please consider donating!"
468,"People displaced by #Harvey do not need your not quite working condition waffle-maker. Give usable items or cash, a most usable item. #txwx"
469,"@ColMorrisDavis @Sativa888 @realDonaldTrump temporarily displaced millionaires, i'm sure! #Harvey #Nazis… https://t.co/s5SMssiPIf"
470,"Wow FEMA is saying over 30,000 people displaced by #Harvey will be heading to shelters."
471,How to help those displaced by #Harvey:... https://t.co/4CWnQz4iQc
472,6.8m people displaced by #Harvey. An unprecedented catastrophe. I wish everyone well in Houston.
473,Food banks are essential after hurricanes! Every $1 can provide 3 meals for those displaced by #Harvey #JustDonated https://t.co/4gGokguZuZ
474,"...and businesses, as well as displaced friends, family, and employees. The coming weeks and months will be difficu… https://t.co/kZe9BHpoHa"
475,"...and businesses, as well as displaced friends, family, and employees. The coming weeks and months will be difficu… https://t.co/5Uq8RiTo6t"
476,"Every $1 donated to @HoustonFoodBank gives 3 meals  to displaced Texans affected by #Harvey

☀👩‍👩‍👧‍👧💕👇
 DONATE: https://t.co/tTCi2mVeUl"
477,"Have you or someone you know been displaced as a result of #Harvey ?

$ to help from U.S. FEMA, available now via 
https://t.co/3zJ6tCyttE"
478,Please consider the voiceless who are lost or displaced &amp; will need ongoing support Donate #Harvey #TXSPCA  #animals https://t.co/ZZfvtYhtS3
479,"Via @fastcase, resources for TX lawyers displaced by #Harvey https://t.co/nEBl2DMiAx Anyone else offering help for TX lawyers?"
480,Center of #Harvey drifting off the coast into the western Gulf. Most convection displaced away from center. Slow st… https://t.co/Dh6Kot2xFg
481,#Harvey #animals so many displaced in need PLEASE consider a donation https://t.co/2EBYuEkopY
482,"DAILY ACTION: Donate if you can to Coalition for the Homeless of Houston, helping those displaced by #Harvey:
https://t.co/G0P9DkOxMy"
483,@JoelOsteen open you Houston church to people displaced by #Harvey NOW. Jesus would have.
484,To all displaced by #harvey we send our prayers.
485,✔✔☡☡🐶🐾🐾  help #displacedpets &amp; #animalrescue #houstonflood #Houston #FloodingHouston #HarveyRelief #harvey… https://t.co/Aoau6MwrP4
486,#Harvey #HurricaneHarvey #Texas #TexasStrong CIRCUIT OF THE AMERICAS @cota is opening RV Lot to Texans displaced by… https://t.co/ZH53Q0JJ2u
487,@angelicavale Please help us. There are a lot of people displaced by #Harvey2017 #HarveyFlood #Harvey 😢😣🙏🙏
488,@JoelOsteen You've got a pretty massive church there in Houston. Ever think about housing those displaced from… https://t.co/O2Inh0g1eL
489,"@PBlueNovember - any idea how we can get diabetes supplies to those displaced by #Harvey? We have lancets, test strips, &amp; pods."
490,"I worked for @montgomerycoll during Hurricane Katrina. We took in displaced students then. If needed, hope so again. @DrPollard_MC #Harvey"
