,text
238,"Local Red Cross volunteers heading south to help those displaced by #Harvey 
https://t.co/23VtIBrMvo"
239,"I'm not crying, YOU'RE crying. Powerful coverage and compassion from @edlavaCNN, @JMOCNN and volunteers helping in… https://t.co/qxPyjAV48V"
240,CALLING ON THE CAJUNS: Battle-tested #CajunNavy volunteers answering call in #Harvey flood zone… https://t.co/KZV6GlDbBJ
241,W.Va. volunteers are part of #Harvey response. We'll have more on #WVMorningNews 🌄 starting at 6 a.m. Listen:… https://t.co/E9PAc1UbLP
242,W.Va. volunteers are part of #Harvey response. We'll have more on #WVMorningNews 🌄 starting at 6 a.m. Listen:… https://t.co/Y4b9mwEAPi
243,(CNN) #Harvey: No let-up for rescuers in drenched #Texas : Rescue workers and volunteers are braced for a busy.. https://t.co/4TlDOE0gUA
244,"@PreetBharara Thank you to all the public servants &amp; all volunteers, good samaritans, and reporters out there bravi… https://t.co/o5krDsTsHT"
245,If volunteers are need it I am ready to help my friends in Texas can contact me here.  #Harvey2017 #Harvey #harveyhouston
246,"Thank you to Deputy Johnson &amp; all responders, rescue crews, volunteers &amp; media reporters for your service!❤️ #Harvey https://t.co/kQeYPEba7a"
247,State asks volunteers to help rescue people in #Houston https://t.co/lRs5hRh6sp #Harvey #Harvey2017 #HurricaneHarvey
248,"Anyone in the Houston area that is in need of rescue a group of volunteers  are doing rescue of those stranded. 
call (346)251-4247 
#harvey"
249,"Thoughts and prayers for those in and around Houston -- animals included, of course -- and a big thank you to the many volunteers. #Harvey"
250,"SE #Texas: 5-10in rain overnight, tons more till Thur. State asking for volunteers &gt;help rescues! #houstonflood… https://t.co/rPBrpUafuA"
251,Hundreds of #RedCross volunteers from across US are working around the clock to provide safe shelter &amp; comfort to people impacted by #Harvey
252,"The Cajun Navy, a network of volunteers with boats, has reactivates itself for #harvey rescue effort https://t.co/JvB82qTne8"
253,dang #Harvey hasn't spared any side of Greater Houston &amp; then some.🙏🏼 goes out for all affected &amp; volunteers working hard.God bless #fb
254,Just heard 250 boats of all kinds showed up with volunteers to help with rescues in Houston today. Love my state! #GodBlessTexas #Harvey
255,A number of Red Cross volunteers from the Eastern NY region are helping out with #Harvey relief efforts in Texas. https://t.co/VA04Ui9tJj
256,@RyanAFournier God bless this hero &amp; all the other emergency personnel &amp; volunteers who are selflessly helping vict… https://t.co/981jUfvgQP
257,Thank you to the volunteers helping people to safety. #Harvey https://t.co/xroTHCaZOz
258,"Thank you to all #Harvey volunteers, responders, &amp; others assisting relief efforts. Praying for everyone affected b… https://t.co/6VjnQLwNGp"
259,"#RedCross #volunteers are providing shelter, meals &amp; comfort to people impacted by #Harvey. [INFO]… https://t.co/BTtrgfFoXZ"
260,"#TexasFlood volunteers needed
#Houston #CajunNavy #prayfortexas #Harvey #HoustonStrong https://t.co/manlbZHu8C"
261,Our hearts (and glasses 🍻) are full. Cheers to all the amazing volunteers out there assisting those affected by… https://t.co/cQqwR7WWOZ
262,Are volunteers in boats visiting all neighborhoods? I worry that many will be left behind. Esp those unable to punch through roof. #Harvey
263,For emergency assistance #Houston #Harvey call 911 or number below if can't reach try @HarveyRescue volunteers too https://t.co/NgBmJT3dlq
264,"I spoke to local @RedCross volunteers who are already in Texas to help with the aftermath of #harvey 
https://t.co/sorRjVb5rA"
265,"These folks, along with volunteers w boats, reporters braving #Harvey to report, #FirstResponders #NationalGuard ar… https://t.co/GZ8HdPmZrx"
266,"Thinking of all those affected by #Harvey, wishing for their safety.  Thankful for the 1st responders &amp; volunteers who  sacrifice to help."
267,"SaR, volunteers, 1st responders please locate &amp; rescue the folks listed
Spreadsheet w/ info https://t.co/3HYLNoSYUG  #Harvey #Texas #Flood"
268,"So far, 25 @mnredcross volunteers have been deployed to Texas to help with #Harvey relief efforts. @kare11 after th… https://t.co/2liTgzGfaA"
269,"Love &amp; respect to all EMT, fire fighters, police officers, volunteers &amp; citizens wading out into floods to save/help others #Harvey #Heroes"
270,"#disasterrelief #DisasterRecovery 
#harvey
#volunteers #FirstResponders https://t.co/M5T0rULVOT"
271,"Fantastic volunteers ""The Redneck Navy"" - Judge @MattSebesta calls group of boaters helping folks in Brazoria County. #Harvey #TexasStrong"
272,"Bob and John are among 47 volunteers from Western and Central NY, driving the 3rd regional response vehicle to supp… https://t.co/1dydNxZC79"
273,We’re honored to have your support as we serve those impacted by #Harvey. The volunteers of TR are #BuiltToServe:… https://t.co/1KjBAnv6CI
274,.@redcross is also bringing in Spanish-speaking volunteers from the Mexican Red Cross to assist. #Harvey
275,"City needs volunteers: anyone who can safely travel 2 the Toyota Center @ 1510 Polk St, Houston, TX 77002. Setting up a new shelter. #harvey"
276,Look at these Cody's Friends Charity volunteers organizing  items for pets that are victims of #Harvey. Truck leave… https://t.co/qPVxHeVlES
277,"A huge team of volunteers swarmed on this yesterday and cleared the street. Thankful for these good people.
#harvey https://t.co/96KGLlk4Wq"
278,"Spent the morning volunteering at @GRBCC. They need blankets, sheets &amp; towels. Medical &amp; bilingual volunteers.… https://t.co/he0GOKMxJl"
279,"Michigan companies are ready to help with #Harvey aftermath, donating money, volunteers &amp; temporary housing https://t.co/edZh5Kise0"
280,Some of these folks @RedCrossCasc training may well deploy as volunteers to Oregon fires or #Harvey disaster.… https://t.co/xX7g5x8B5f
281,We thank all the first responders &amp; volunteers risking their lives to save those affected by #Harvey. Want to help?… https://t.co/y5SQG7Moyb
282,"We are grateful for the brave rescue workers, first responders, volunteers &amp; neighbors helping families during… https://t.co/DWeXrlwfur"
283,Texas asking volunteers to not self-deploy. Just showing up 2 Hurricane #Harvey communities creates burden 4 first responders. via @fema
284,"My word! Let's keep praying for all of Texas, and the brave volunteers, police, and rescuers. #houston #harvey… https://t.co/eTReKrpXZK"
285,Gridlock outside the Houston convention centre- when the city was a ghost town yesterday. So many volunteers #Harvey https://t.co/7IVqe9OIzP
286,Big thank you's to the community volunteers . They have rescued hundreds through their tireless spirit. #Harvey https://t.co/56tRGDWrnp
287,Louisiana volunteers coming to the rescue for the victims of #Harvey. #J2150 https://t.co/29zMX75QeU https://t.co/jhBewxY4x5
288,"God bless these volunteers
Please say a prayer for them
#Harvey https://t.co/MWgWRNHkkF"
289,.@EcclesiaHouston is organizing #Harvey #Houston recovery efforts. Asking for volunteers/supplies. #FaithToTheRescue https://t.co/atu9xxeZDj
290,"This is terrible! Leave our officers, first responders,troops &amp; volunteers alone! They're already fighting against… https://t.co/2Z3rZDYEGf"
291,"Update on @lakewoodch:

*Timmons Cr. Dr.
*Accepting people for shelter
*Taking donations
*Also needing volunteers

#LakewoodChurch #Harvey"
292,"Update on @lakewoodch:

*Timmons Cr. Dr.
*Accepting people for shelter
*Taking donations
*Also needing volunteers

#LakewoodChurch #Harvey"
293,"Update on @lakewoodch:

*Timmons Cr. Dr.
*Accepting people for shelter
*Taking donations
*Also needing volunteers

#LakewoodChurch #Harvey"
294,"Update on @lakewoodch:

*Timmons Cr. Dr.
*Accepting people for shelter
*Taking donations
*Also needing volunteers

#LakewoodChurch #Harvey"
295,@sophiabliu Would that be helpful for your team &amp; volunteers to monitor which area need help and awareness of who i… https://t.co/xsJwAS7SA0
296,I remember going to #ghc @ghc at the GRB - now it's a major #Houston shelter w/ @abidotlocal volunteers helping wit… https://t.co/mZchkR7EoT
297,"Call GRB Harris County, LoneStarConvCtr Conroe Montgomery County they are in  desperate need of volunteers food bedding &amp; clothes. #Harvey"
298,"#Harvey sets new continental US rainfall record at 49"" - CNN

Stay #HoustonStrong 

Thank you all volunteers &amp; first responders

#Houston"
299,West Tennessee #RedCross volunteers with @RedCrossMWTN help hurricane victims — https://t.co/2a7TtXJEMA #harvey https://t.co/OAr47P5d10
300,Open shelters in Houston that also need volunteers and donations #harvey #HoustonStrong https://t.co/XDykGBgyQZ
301,All volunteers must pass a background check. #Harvey https://t.co/etoyZuZvG6
302,"Tip from a friend: If you're safe/dry/eager to help, start close. Text ur address to 346-214-0739 for nearest shelter. #Harvey #volunteers"
303,"God bless the first responders, rescue teams, volunteers/citizen heroes 🙏🙌❤️ #harvey #hurricane harvey #houston #Texas #Rockport"
304,This is going to be an all day effort and the volunteers just keep coming #Harvey #Beaumont #TxFlood #WaterRescue… https://t.co/Ab05q095Tj
305,"In Smithville (Bastrop Co) after #Harvey flooding, focus is now on damage assessment and getting volunteers for cle… https://t.co/SlyZIH27ig"
306,"To all the first responders and volunteers, bravo! Well done. #HoustonStrong #Harvey #TropicalStormHarvey"
307,".@fema helping those w/ critical needs due to #harvey: https://t.co/dEq6ro7VjM. Resources for survivors, volunteers: https://t.co/nZHXrikfYG"
308,So touched by the valiant volunteers who are helping rescue efforts in #houston. Bless these people. https://t.co/lSFqjn8ejS  #Harvey
309,healthcare volunteers needed at all #Houston shelters!  George R Brown has many people in need volunteer if you can! #Harvey #HoustonStrong
310,"From League City PD:
For non-emergency call
281-331-2566
Needs volunteers
Volunteers@leaguecitytexas.gov
#Harvey
#LeagueCity"
311,"Our thoughts are with the flooding victims, first responders and volunteers affected by #Harvey in #Houston."
312,RIGHT NOW: @RedCrossMSouth is training volunteers who want to deploy to help in south Texas. #Harvey https://t.co/dN0JRGuZkd
313,They are on their way to Baton Rouge. Two more #RedCross volunteers from CT heading to help #Harvey victims. Detail… https://t.co/vwHTPKRAxF
314,@ChanceD_Baker @jimlibertarian @Rose4Austin2018 @Lakewood sent 100's of their volunteers to work w @SamaritansPurse… https://t.co/LwtvpuZD1g
315,"As we continue to monitor #Harvey and pray for those in its path, let's thank the first responders &amp; volunteers helping those in harm's way."
316,The @buffaloredcross says 11 Western New Yorkers are now among the 47 regional volunteers supporting #Harvey efforts long the Gulf Coast.
317,"Some volunteers left Hattiesburg yesterday, hundreds on standby.  How you can help from your cell phone. #Harvey https://t.co/HXvuzLi5Pw"
318,Calling all #nurses – the @RedCross needs volunteers to help those affected by Hurricane #Harvey. Learn more: https://t.co/9Ptn6jWIRg
319,If you can join us in Houston. We're hoping to see the water subside by middle next week. Join all the volunteers to help clean up. #Harvey
320,Thank you for sharing how Red Cross digital volunteers around the nation are connecting #Harvey families w/our serv… https://t.co/aHBiORfsVV
321,Lots of #volunteers at the @RedCrossEastTN this afternoon. They're training to help with #Harvey relief efforts.… https://t.co/uneZfsK218
322,"""In a disaster as large as #Harvey, authorities turn to volunteers like the #CajunNavy by design. https://t.co/0Rf5AQV4Dp @GrahamDavidA"
323,"Our church, Woodlands Church, is a shelter for those affected by #Harvey. Thanks to all the volunteers making this happen! - LeeStrobel"
324,"Get the fingers moving folks. Social media is huge in bringing volunteers into Houston for rescue, volunteer and assistance! #Harvey"
325,"Meet the Cajun Navy, a group of volunteers using their own boats amid #Harvey flooding to rescue those in need https://t.co/o41RzMQZ2G"
326,#NativeTwitter tell relatives to go outskirts of #Harvey area #volunteers needed after AM #Oklahoma
327,"Our church, Woodlands Church, is a shelter for those affected by #Harvey. Thanks to all the volunteers making this happen!"
328,Disaster Ops Center at @RedCrossNCR is 24-hr operation. More volunteers headed to TX Wed. Blood and $$ donations ne… https://t.co/fM0QnLT4GH
329,Instructions shared with the volunteers who will welcome our Houston neighbors to the Dallas Convention Shelter.… https://t.co/Ad2z9TnnNo
330,cc: @HoustonOEM @MelanieLawson13 @abc13houston ~ please tell these volunteers where to go to connect with shelters.… https://t.co/F2KHOcxvI0
331,"Meet the #CajunNavy, a group of volunteers using their own boats amid #Harvey flooding to rescue those in need… https://t.co/PJrjxzrhuu"
332,Inspired by all the volunteers helping fellow Texans &amp; Houstonians in the wake of #Harvey #HoustonStrong https://t.co/S812mr4j6R
333,anyone in the golfcrest/wayside area know of shelters needing volunteers? #Harvey #houston
334,There are 9000+ stranded at #Harvey convention center this am; 2morrow will be worse! if you go take supplies (cell chargers) #volunteers
335,#Houston #Harvey #help #flood #volunteers #texas #TexasFlood #HoustonFloods https://t.co/20TL5LG6f8
336,"#Truckers &amp; #volunteers w/ #ConvoyOfHope roll into #Texas to provide relief for #Harvey victims. 

YOU GOTTA SEE TH… https://t.co/YSoZXVyiJg"
337,"This is a real disaster, money is gr8 donation but they need #volunteers too IF you can safely make it to area b4 morning, plz go #Harvey"
338,"ABC News: Meet the Cajun Navy, a group of volunteers using their own boats amid #Harvey flooding to rescue thos... https://t.co/ic3Nus6WWB"
339,Could for 1 effin day quit using #Harvey tragedy to insert political hate &amp; just focus on victims &amp; efforts of relief workers &amp; volunteers?
340,"Thank you to the volunteers, vets &amp; shelters rescuing pets &amp; animals. Thanks to journalists telling the story. ❤️… https://t.co/cJQGjwn84r"
341,Oh neaux! #CajunNavy volunteers attacked in Houston while helping #Harvey victims https://t.co/YpFvtoxP89 via @houstonchron
342,"ABCPolitics: Meet the Cajun Navy, a group of volunteers using their own boats amid #Harvey flooding to rescue thos… https://t.co/aK19Oujq0R"
343,After #Harvey should be amended to include volunteers putting themselves in danger. #txlege https://t.co/0A06Gulzsx
344,"Meet the Cajun Navy, a group of volunteers using their own boats amid #Harvey flooding to rescue those in need… https://t.co/TJGUvV4dI4"
345,2 more volunteers from @RedCross_EastPA are on their way south to respond to #Harvey How they're feeling about the… https://t.co/BSRUm1kMkl
346,"Great to see volunteers, like our friends @TeamRubicon, a veteran-led org, helping rescue flood survivors in TX.… https://t.co/o4f3eSBkPN"
347,2 @RedCross volunteers from NE Missouri region ready to leave @kcredcross for Austin &amp; #Harvey relief @41actionnews https://t.co/6RiOg4jTFZ
348,"@spcaoftexas how can we help besides donations?  do you need volunteers ? 

#TexasStrong #Harvey"
349,"Meet the Cajun Navy, a group of volunteers using their own boats amid #Harvey flooding to rescue those in need… https://t.co/IJWkjDF2SU"
350,#Michiana volunteers reach #Harvey-swamped #Texas. Via @SBTOutdoors: https://t.co/eTOKmcgfEH https://t.co/nqoGqHurYY
351,And they're off! #SalvationArmy #Orlando mobile kitchen on way to #Pensacola to unite w/ other volunteers heading t… https://t.co/pqMmkMXbkJ
352,2 volunteers heading out from Deltona to help with relief efforts in Baton Rouge #Harvey https://t.co/wAzI5hmPYv
353,Flood relief: Lake County volunteers will return favor in Texas #Harvey https://t.co/t20SlTBovM
354,"Shock, stress, hours in size of #Harvey catastrophe is taxing everyone from volunteers, first responders &amp; Drs to media and Sevice providers"
355,Our thoughts are with those affected by #Harvey &amp; we are thankful for the first responders &amp; volunteers working har… https://t.co/tLpkz1qnFk
356,"More volunteers from #AikenCounty head to Texas to help with #Harvey relief, via @trippgirardeau https://t.co/nlZ4nAkuaD"
357,"Meet the Cajun Navy, a group of volunteers using their own boats amid #Harvey flooding to rescue those in need https://t.co/SuIzKstZ3I"
358,"ABC News: Meet the Cajun Navy, a group of volunteers using their own boats amid #Harvey flooding to rescue those in… https://t.co/4NXQmgusEE"
359,The Walnut Hill Rec Center in Dallas is being used for hundreds of evacuees with volunteers setting up more than 500 cots. #Harvey
360,#RedCross holding area boot camps for potential #Harvey volunteers https://t.co/VzsAa2yfr3 via @timesunion #AlbanyNY #NYS #HousonFloods
361,"Prayers for all the #Harvey victims, survivors, and volunteers! https://t.co/fZNPL96gJM"
362,We just got word that we are fully staffed with volunteers at CRHS and MRHS. We will update if needs change.… https://t.co/uNeyuULGN8
363,"Standing strong w/ our 12K TX-based colleagues, communities,
volunteers &amp; orgs like @RedCross &amp; @TeamRubicon before… https://t.co/hep0rw0iPz"
364,Morning briefing for @RedCross volunteers in San Antonio as they prepare to continue to serve people impacted by Hu… https://t.co/S9v8XXcC4r
365,"As of 08:30 CT, @Waze_USA volunteers have processed over #Harvey 1,500 road closures, of which 1,200 are still in effect."
366,Jefferson County is in need of volunteers with flat bottom boats.  Call 409-835-8757. They also need life vests. #Beaumont #Harvey
367,The first responders &amp; volunteers are HEROES! Thank you for your service 🇺🇸💙 #Texas #Houston #Harvey #FD #PD #EMS #NationalGuard #RedCross
368,Has anyone heard of shelters or churches on the southwest side that need volunteers? #harvey @HoustonChron @HoustoniaMag
369,"Meet the Cajun Navy, a group of volunteers using their own boats amid #Harvey flooding to rescue those in need… https://t.co/lPYD9ieRC4"
370,Glad to see these young ladies are safe and out of the flood. Great job volunteers! #CajunNavyLife #Harvey… https://t.co/qub2RgIeqB
371,.@WSPA7 featured what many of our update Red Cross volunteers are doing to help victims of #Harvey: https://t.co/IzjZ8v3qfR
372,"ACTS OF KINDNESS - THANK YOU 
#HARVEY - Thank you to all the volunteers who are helping the residents of Texas https://t.co/YlIZ26PUDS"
373,Fred and Joe are loading up the ERV and heading to the Gulf Coast. Just 2 of many #RedCross volunteers from CT goin… https://t.co/rlFlTtD5BP
374,Now's not the time for a photo op or grandstanding. No political capital to be gained. God bless volunteers and 1st responders. #harvey
375,"Blood drives + fundraising + dozens of police, fire and volunteers heading to Texas = New Jersey values. https://t.co/PyykooRO7d #harvey"
376,Ready for volunteers! #harvey https://t.co/VCEF0igjqk
377,"Red Cross needs volunteers for Harvey response, holding several ""boot camp"" sessions. #Harvey #WakeUpWith10 https://t.co/6bWaMZCjMB"
378,"Red Cross needs volunteers for Harvey response, holding several ""boot camp"" sessions. #Harvey #WakeUpWith10 https://t.co/NNiaDCsxxE"
379,Southwestern Pa. volunteers head to beleaguered Texas https://t.co/NAhkowjF8l via @TribLIVE @RedCross #Harvey #Texas #flood
380,#SDIA is sending multiple waves of volunteers to #Harvey relief efforts. First group leaves this afternoon at 2:00.… https://t.co/Q66E1zc4K9
381,"Skilled volunteers, please sign up at https://t.co/JR6JPLBQ2e to assist with #Texas hurricane disaster relief.… https://t.co/LWcXt3ec9J"
382,"Keeping all affected by #Harvey in our thoughts. Much gratitude to first responders &amp; volunteers, incl @RedCrossMA,… https://t.co/Ikm4NUtDaJ"
383,City of Austin animal shelter volunteers and donations needed #Harvey #Texas #hmrd https://t.co/uumLceZvQ6 via ^cc
384,City of Austin animal shelter volunteers and donations needed #Harvey #Texas #hmrd https://t.co/ZzkcUMGeBt
385,@newyorkcares is there any coordinated New York Cares response to Harvey that we can help with #volunteers #harvey
386,"The rescuers, responders, and volunteers in the wake of #Harvey are who's making #America great - AGAIN! ❤️"
387,#RIGHTNOW: Salvation Army volunteers in #Orlando prepare to take mobile kitchen to #Houston to help #Harvey victims… https://t.co/J7prOiMTMP
388,if you have free time today let me know.  we need volunteers from 2pm to 6pm to answer phones at channel 4 to take donations for #Harvey
389,Southwestern Pa. volunteers head to Houston to help in #Harvey relief https://t.co/FEcsj9uV8m via @MaddyCzebsTrib and @MaThomas_Trib
390,CRHS/CRJH shelter is currently in need of volunteers. Please only leave your homes if you can make it safely to the campus. #Harvey #katyisd
391,"2. Good news is they are run mostly by volunteers, which means you can influence some things. #Harvey #HoustonFloods"
392,"Lancaster Co disaster service looking for volunteers to help #Harvey victims, now &amp; in the future: https://t.co/jHKuR3dnNX"
393,-Want to help #Hurricane #Harvey victims? @KimWSMV is live w/ details on *Red Cross Training Courses* offered today &amp; tom. for volunteers...
394,The amazing job the volunteers and first responders are doing after the devastation caused by #Harvey is so heartwarming and brave..❤️👏🏼🙌🏼🇺🇸
395,#volunteers #Harvey #heros What color is a HERO? Male?Female? I tell you HERO knows no social boundaries. We love each and every one.Thanks!
396,More local volunteers will soon be coming here to pack up supplies and fill their Emergency Response Vehicle to dri… https://t.co/VxJUaeupTJ
397,"Bring more boats and volunteers! 12,000 National Guard are not enough. Thousands awaiting rescue. #Houston #Harvey"
398,Feeding South Florida needs 100 volunteers to help them sort through cleaning materials to send to Texas.#harvey
399,"#Harvey is awful, but it does bring the best of man up: helping each other regardless color/status. God Bless America + forces/volunteers!!"
400,Landing selfy as more volunteers keep arriving 2 help the great people of #Texas caring to displaced residents &amp; ev… https://t.co/FrLd7n5S0G
401,Amazing volunteers in Houston #Harvey #TexasFlood won't quit bringing people out by boat at 1a.m. Media and social media stepping up too 👍 🌵
402,Thank God for all the volunteers! #harvey
403,.@CBSNews @cbsnewspath Met so many amazing volunteers driving to #Houston to help with search &amp; rescue today.… https://t.co/z4lOHcGRnr
404,In total awe of #Houston resilience. There's no way these rescues would've happened w/o volunteers from near and far. #HoustonStrong #Harvey
405,"volunteers needed at berry center, met church and other local cypress temporary shelters tomorrow! pls come and help!!! #Harvey #Houston"
406,"Red Cross deploys volunteers to help with #Harvey relief efforts... #stjomo #nwmo #texas
https://t.co/5R7p8P3bAc
via @bandersonKQ2 #kq2"
407,#CajunNavy volunteers attacked in #Houston while helping #Harvey victims https://t.co/3APq9E1HwR via @houstonchron
408,"Keeping all of the impacted residents in our thoughts &amp; prayers, along w/the many tireless responders &amp; volunteers.… https://t.co/isnpFWWNsy"
409,Bilingual volunteers needed. THE LINK IS IN MY BIO! #HarveyRelief #HurricaneHarvey #flooding #floodinghouston #harvey #volunteer #bilingual
410,"3052 have already been rescued. Add to that, all those rescued by volunteers, the estimate is over 5,000. #Harvey #Houston United We Stand!"
411,'Just a deluge': Stranded Utahns wait out #Harvey's aftermath as volunteers from the Beehive state head to #Texas https://t.co/UFUuzuX5DH
412,"Thoughts are with the amazing volunteers, search &amp; rescue workers along with everyone in the path of #harvey"
413,Calling all volunteers. #harvey #houston https://t.co/tT9u7pvehS
414,The heroic actions of rescue workers and volunteers to save the victims of #Harvey show just how strong the bonds are between Americans
415,@BexarCounty are you all accepting volunteers? or do you know of anywhere in san antonio where volunteers are neede… https://t.co/SMxPmVpnBQ
416,@Ron_Nirenberg are you all accepting volunteers? or do you know of anywhere in san antonio where volunteers are nee… https://t.co/50TqvsJuLx
417,@COSAGOV @SASpeakUp are you all accepting volunteers? or do you know of anywhere in san antonio where volunteers ar… https://t.co/denBhJM0IL
418,So #grateful for these @katyisd volunteers for keeping everyone feed at @MRHSMavericks shelter today! #harvey https://t.co/v3wwuR8D7W
419,@RedCrossSA are you all accepting volunteers? or do you know of anywhere in san antonio where volunteers are needed… https://t.co/8VRAaBy1KW
420,#CajunNavy volunteers attacked in Houston while helping #Harvey victims https://t.co/TA1a7ezh67 See pix. Damn looters! Thx2CNavy+allrescuers
421,"7,000 people sheltered at @GRBCC! Amazing. Thank you to all the volunteers (like @mcbarry77) &amp; those who donated supplies #Harvey"
422,Cajun Navy volunteers say they were attacked in #Houston while helping #Harvey victims. Desperation makes ppl do... https://t.co/zJpYJ0A0Qh
423,"Please consider giving time &amp;/or $ to this fantastic BBQ-centric aid outfit. Victims, volunteers &amp; emergency folks… https://t.co/l8ExP4Wnwh"
424,"May god continue to give strength to all the volunteers and reporters helping all who have been affected by #Harvey.
#Houston #HoustonFlood"
425,There's a special place in hell for the people that are posing as rescue volunteers and then robbing people trying to evacuate..smh #Harvey
426,"Thank you to all of the selfless volunteers today all over Houston, including Nottingham VIII south of Memorial Dr.… https://t.co/QNBnC64oKO"
427,"🙏🏾💜

If there are any relief efforts that need volunteers, please drop the info in a reply.

#Prayers
#HoUSton… https://t.co/BNbtNIknkY"
428,First responders and volunteers--all heroes. Thank you!❤️👊🏼 #Harvey #HoustonFloods #HoustonStrong https://t.co/YigQS70zv5
429,It's also easier on the staff + volunteers if you donate NEW items! More time goes into sorting/cleaning used items. #Harvey
430,"""I don't wanna be trapped""
Reeling from their own losses, volunteers rescue #Harvey evacuees, @James_Barragan writes https://t.co/PojsVF6PTN"
431,This is disgusting. These are volunteers rescuing people in need. #Harvey @USNJack https://t.co/1M1wCWaW6z
432,@BerryCenter is accepting volunteers at 7am #Harvey https://t.co/1YhWQHJNpO
433,&gt; 90% of all support I've seen has been by volunteers and people from other cities/states. Never been more proud to be an American. #Harvey
434,Much respect to the Cajun Navy 👊🏻This group of volunteers are saving lives #CajunNavy #HoustonStrong #Harvey2017… https://t.co/MlQDJybkF2
435,#mayo #tours   #mayotours #mayodriversarethebest #hurricane #hurricaneharvey #harvey #volunteers #buses... https://t.co/dPhFD9qrvg
436,How do we spend your money? We use it to help people impacted by #Harvey. The volunteers of TR are #BuiltToServe.… https://t.co/8LJGM80uXW
437,Shout out to #CajunNavy and all those helping in #Harvey area @HoustonChron #volunteers #HoustonStrong We survived… https://t.co/wKygFFkSh4
438,"7:30 at the GRB shelter and people keep streaming in. Spirit of volunteers, Houstonians, officials: 🙌… https://t.co/7CCFhH1SWH"
439,We’re honored to have your support as we serve those impacted by #Harvey. The volunteers of TR are #BuiltToServe:… https://t.co/mHKDAZYnpX
440,#RedCross volunteers helping with #Harvey recovery from their own homes. https://t.co/kBTT8WHqQ1
441,#RedCross volunteers helping with #Harvey recovery from their own homes. https://t.co/vb1CUw0kZY
442,This is what #Promise2Purpose looks like in action. Grateful for all the amazing volunteers who gave time &amp; resourc… https://t.co/Qu2C2Z8rvu
443,Pit Stop BBQ has confirmed they will be cooking free meals for all the 1st Responders and volunteers. #HoustonStrong #TexasStrong #Harvey
444,Need night time volunteers at the @GRBCC  through the evening. #harvey Pls register @ https://t.co/nTH2gcdRBD  B4 arriving Check-in Hall E.
445,"The need is real, amazing volunteers and national support. #HoustonStrong #HurricaneHarvey #Harvey #TexasFlood… https://t.co/zyphShPIdr"
446,To trapped victims of #Harvey: Hang a towel from window if you need rescue.  #WeAreAllTexans To #rescuers &amp; volunteers: Thank you.
447,"The need is real, amazing volunteers and national support. HoustonStrong #HurricaneHarvy #Harvey #TexasFlood… https://t.co/tjEbdpGgLr"
448,Local #Rockland volunteers help #Harvey victims- what you can do...https://t.co/fRJtzf7nxa
449,Reports of shots fired at #CajunNavy volunteers in #Houston. No injuries. #houstonflood #harvey
450,Cajun Navy volunteers say they were attacked in #Houston while helping #Harvey victims. https://t.co/sFEZARXCF5
451,And that's why it's called the Volunteer state... ❤️ #harvey #tennesseevolunteers https://t.co/ecoYmKwxQE
452,Texans helped Lake County flood victims. Now Lake County volunteers will return the favor. #Harvey https://t.co/UGBnBV8Rw2
453,Thany you to the amazing volunteers that gave me boat rides to and from my house. #Houston #houstonflooding #Harvey… https://t.co/B3C7qFb4e4
454,"MA remains at the ready to help TX &amp; LA. Grateful for all MA volunteers, including @RedCrossMA, &amp; #USCG Air Station Cape Cod crews. #Harvey"
455,Thinking of all those affected by #Harvey in Texas. Thank you to volunteers and first responders! 🙏 https://t.co/mJhh3LCvLy
456,.@RedCrossWMI says more than 60 volunteers from Michigan headed to Texas for #Harvey relief effort: https://t.co/HylNK4eEGs #Houston
457,Good luck to #WNY's Laurie Hagen &amp; all @RedCross volunteers helping with #Harvey recovery. @Mark_Goshgarian reports: https://t.co/BSvf5GyiVs
458,**volunteers for victims of #harvey floods in houston
459,"Hurricane #disasterrelief could be #cyber target, all volunteers need #infosec savvy. #healthIT @PappalardoJoe… https://t.co/BmyM3wv2ys"
460,Here is another disaster relief org that is very effective at mobilizing volunteers and producing solid results… https://t.co/7b2vClzaAa
461,"Thanks to @WingsofRescue volunteers for mobilizing, easing shelters overrun by displaced pups affected by #Harvey https://t.co/HOMhL7vwoa"
462,This is awesome!  Thanks for all who volunteers at @safoodbank over the weekend and today to help those impacted by… https://t.co/4gJ12XKSQ3
463,Shout out to all the first responders! and volunteers! #Harvey
464,Truly remarkable-neighbors helping neighbors. During #Harvey everyone is a first responder - volunteers help get pp… https://t.co/0QhmccC4Dx
465,Just got an update from @RedCross. They're planning on sending a lot more GA volunteers to Texas soon to work in sh… https://t.co/HczxPf2XRx
466,#Houston Mayor @SylvesterTurner calling for volunteers for the Red Cross's round-the-clock response to #Harvey and the #TexasFlood
467,"My @ABC57News story:

#Elkhart man is one of several Michiana @RedCross volunteers in Texas to help #Harvey victims

https://t.co/qI9NEitOkC"
468,"Local officials, first responders &amp; volunteers fighting exhaustion as they help Texans threatened by #Harvey. HELP: https://t.co/1HxUaHpHlG"
469,"I'm at the point where I think we need to find a virgin to sacrifice, so #Harvey will go away! Any volunteers? lol  #HoustonStrong 💙"
470,"If you want to volunteer in the recovery of League City, send your contact information via email to volunteers@leaguecitytx.gov #Harvey"
