,text
733,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/npWG2hf5Ki"
734,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/DAHfuMkDtn"
735,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/LlJk9GETHL"
736,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/GwPOaSB8nZ"
737,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/J6OFdKhNzi"
738,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/YHvr4BbO42"
739,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/QNHoJwOhYL"
740,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/Amc7CVwUWY"
741,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/H4pNEdIIYH"
742,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/R8dSriPIiI"
743,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/doi65jUVPV"
744,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/0gcNGpgnPf"
745,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/VswUOsLQ2l"
746,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/Dg1qoIFxlK"
747,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/96OCMyjQ6A"
748,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/XiUoRlCGAO"
749,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/aLuwk6o3wE"
750,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/q0hrrkeq8O"
751,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/jAIKXZHxNw"
752,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/LEmEwb52R9"
753,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/oo8fJ6WNgK"
754,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/yxmT27TcmR"
755,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/DCB9kdUVED"
756,"“The most inappropriate clothes imaginable” or a ""sad"" distraction from #HurricaneHarvey coverage? https://t.co/dkgAC30ujw"
757,Any place we can donate baby items for #HurricaneHarvey victims? We have clothes &amp; other items we'd like to send. @abc13houston @KHOU
758,Want to help those in need due to #hurricaneharvey? @donateproduct  is collecting new clothes for flood victims:… https://t.co/RaxG8HlfUw
759,@SalArmyCLT @RedCross  Any place we can donate baby items for #HurricaneHarvey victims? We have clothes &amp; other items we'd like to send.
760,@WilDonnelly So  why did @FLOTUS change clothes after 2 hour flight-most of survivors of #HurricaneHarvey dont even… https://t.co/Q1s4qpBvIF
761,"Plenty of women's clothes &amp; shoes intended for sell. However, my heart is inclined to donate these items to sum1 in need #HurricaneHarvey"
762,Hi folks! I have some clothes and socks that I would like to donate. How can I donate to the shelters? #houstonflooding #DonateHouston tks
763,In Arkansas but have clothes &amp; such I can donate to Texas. Tips on where to send things? #HurricaneHarvey
764,"Sending plus size clothes
Blankets
And towels to #hurricaneharvey victims in Houston"
765,Donating all my baby's clothes that don't fit &amp; diapers at Spring high school #springtx #hurricaneharvey #springhighschool
766,Where can I donate clothes and supplies to where it will for sure go to #HurricaneHarvey victims and not be sold?
767,Anybody in need of clothes...we have a whole ware kids all ages adults shoes and all #HoustonTexas #HurricaneHarvey
768,"Cris is gathering up donation items for #HurricaneHarvey victims. if you  have any clothes, shoes, blankets, tolietries, let me know"
769,"If anybody in Houston needs DRY clothes, please reach out!!! I have a trunk full ready to be donated #HurricaneHarvey #Houston"
770,"#grbcc #HurricaneHarvey no longer taking clothes, shoes, blankets, baby supplies, bathroom supplies, etc."
771,"Anyone in the Houston area in need of clothes and shoes, DM me. I am donating majority of my shoes and clothes. #hurricaneharvey #houston"
772,Reminder: Camping World is collecting new/very gently-used clothes at all locations nationwide for #houstonflood victims per @marcuslemonis.
773,"#ATX family, please let me know if you'd like to send any food, clothes, toiletries, etc to #HTX. Sending it on Thursday. #HurricaneHarvey"
774,Does anyone know legit addresses  where I can send clothes to Houston? #houstonflooding #HurricaineHarvey
775,If anyone knows where I can send some clothes to the people affected by #HurricaneHarvey please let me know.
776,#grb #houstonflood I have bags of clothes - extra large - to donate but stuck in the heights. Anywhere I can take t… https://t.co/qOemZ64cPn
777,I have several bins of unworn/gently used toddler clothes I'd like to send to #Houston . Would like to donate also. #HurricaneHarvey
778,"Update:
I'm on my way to Park Ave now to drop off two bags of clothes &amp; shoes #hurricaneharvey #houston"
779,Everyone help however you can #HoustonFloods . Every penny counts &amp; donations (canned foods or clothes) Making clothes box today to help.
780,@RedCross Where can I donate clothes to the victims of #hurricaneharvey
781,As soon as I can leave my home safely I will donate clothes and as much as I can. #houston #HurricaneHarvey #HoustonStrong We GOT US
782,@BN9 Where can I donate clothes to the victims of #HurricaneHarvey
783,Where can I donate clothes to the victims of #HurricaneHarvey #HarveyFlood #HarveyStorm #HopeForHouston
784,"Donations pouring in at @BPPalmBeaches where they are collecting baby food, bottled water, pet food &amp; clothes… https://t.co/p2Uj3bpd7F"
785,I am devastated that I cannot get home indefinitely. I am about to run out of clothes. this just sucks #hurricaneharvey
786,Sending some clothes for #HurricaneHarvey #Houston #RedCross 👌 👌 https://t.co/QvXTiVnmux
787,"Update from George R. Brown: No more clothes are needed as donations, but towels, toiletries, books/games for kids, are needed #houstonflood"
788,"Want to help Gulf Coast flood victims? Donate new clothes, necessities or money to @donateproduct… https://t.co/QMPvmYVq1p"
789,@Nike anyway you guys can help out with a non profit to donate shoes and clothes here in Houston? #HURRICANEHARVEY
790,Want to help those in need due to #hurricaneharvey? @donateproduct  is collecting new clothes for flood victims:… https://t.co/PQiv3LR2VE
791,Does anybody have any #HurricaneHarvey info where we can send clothes/goods? What is most feasible and how can we help?
792,If only we hadn't have made our donations last week we would have had 2 BIG boxes of clothes to donate to TX! #HurricaneHarvey #PrayersForTX
793,If anyone needs kid clothes please email me carolinne825@gmail #HurricaneHarvey
794,@ochocinco I know it's not #Uno but MonoDeal to see who folds clothes while stuck during. Didn't want me to take th… https://t.co/elUNmQfk67
795,".. We have to do what we can with what we have to work with ... TP, clothes , soap .. heck if it's even 5 bucks #houstonflood"
796,I need help finding a drop off spot in Dallas. So my mom can donate multiple of trash bags full of clothes for the #HurricaneHarvey victims
797,Does anyone know of a church or somewhere that out of state people can ship clothes donations? #KHOU #HurricaneHarvey
798,I want to donate some clothes to #HurricaneHarvey victims! Where do I start?
799,"Water , bread, snacks , blankets , clothes ANYTHING helps ... I'll come get it if you don't want to leave your home #houstonflooding"
800,"Where is this #HurricaneHarvey donation $ going? Celebs use the $ to furnish apts, pay 1 yr. rent, $1000 clothes prepaid dr. card per person"
801,"Anyone that's located in Katy,Tx ""harris county area"" if you are in need of clothes, or hygiene products please message me #HurricaneHarvey"
802,I have clothes to donate!! @UPS @RedCross how can #houstonflooding get these??
803,"#hurricaneHarvey this church is offering its assistance w/food, clothes &amp; games for the kids. Check the Instagram p… https://t.co/SUJbOZtlpC"
804,"🚨 Stay tuned for information about OSDlive x @SneakerSummit collecting clothes &amp; sneakers for Houston, TX. #htown… https://t.co/JojZbWilcP"
805,Don't have much money but I have slightly used clothes to donate trying to find resources to make happen #HurricaneHarvy #HarveyStorm
806,Does anyone know how to get donations to Houston from the Tyler area? (Dropoff donations: clothes food diapers) #HurricaneHarvey #Houston
807,Today is a great day for @IvankaTrump to grow a #spine #donatetohouston and @IvankaTrumpHQ to #donateclothes #hurricaneharvey
808,"Donated money 2 @SalvationArmyUS 2 help those affected by #HurricaneHarvey. Question, how can I donate shoes &amp; clothes from the DC area?"
809,"If you can spare anything to Houston, you should dish it out. 1$,$5, clothes...prayer is great but action is also necessary #HurricaneHarvey"
810,@RedCrossDFW How can my company help? Are they taking clothes and hygiene donations at Downtown Dallas #megashelter? #Harvey2017
811,"@RedCross how can a random person like me help those affected by #hurricaneharvey I have a lot of old clothes, books, soap, pillows, beds"
812,"G R Brown #HoustonFloods no longer needs clothes, they need it for shelter space. Over 9000 + now @ GRB #HoustonStrong"
813,Good morning. Heavy hearted watching #HoustonFlood devastation. So many didn't sleep last night just hoping for dry clothes. Help if you can
814,I have clothes &amp; non perishable items to donate. #Raleigh area for the relief efforts of #houstonflood if any1 knows of a reliable site.
815,"@realDonaldTrump #HurricaneHarvey victims need money!  Hospitals/people need food, clothes, shelter...!! Do 1 good thing as a President!"
816,I have clothes and water to donate! Does anyone know of any shelters in the league city area that's taking in clothes?? #HurricaneHarvey
817,Where can I donate clothes/food etc. near friendswood??? #houstonflood #HurricaneHarvey #DonateHouston
818,"Let's pray for all of those who are affected by #HurricaneHarvey and please help donate food, blanket, clean clothes, $, etc if you can. 🙏"
819,"Does anyone know where we can drop off donations (clothes, food,  etc.) for the victims of #HurricaneHarvey in San Antonio?"
820,"#GlobalGoodEmiRELIEF   To distribute food, clothes, and information. See here for LOCAL donations: @austinpetsalive  #HurricaneHarvey?"
821,Can someone send me legit links/websites to donate clothes directly for #HurricaneHarvey
822,"@markiplier we need a charity stream for #TexasFlood #TexasStrong #HurricaneHarvey @TeamYouTube @YouTube lets raise money, food, clothes etc"
823,"@Walmart I am accepting donations for #HurricaneHarvey #HoustonStrong. Baby Formula, clothes, shoes, food, diapers, wipes, etc...can u help?"
824,I was saving Bria's baby clothes to someone who needed them but now I'm trying to  figure out how to get them to Texas  #Hurricaneharvey
825,Barely escaped #HurricaneHarvey! But I will be giving away most of my clothes to those in need… https://t.co/wfzdVjvyhA
826,"#HurricaneHarvey anybody know where/who I can donate clothes to in Houston, I'm in DC &amp; want to help and don't want to use charity's"
827,"B.F. Terry High School is open! They need sheets, towels, clothes and socks. Time to clean out your closets!… https://t.co/9E0NRnj2rW"
828,"A week ago, I packed a bag with school supplies. Today, I'm packing that same bag with clothes incase we need to evacuate. #HurricaneHarvey"
829,Y'all I'm really willing to give whatever I can to help my city. Stay safe guys. If you need clothes OR/AND shoes pls dm me #HurricaneHarvey
830,"I have a lot of baby girl clothes, baby items, and diapers if anyone needs anything. #HurricaneHarvey"
831,Where can we give clothes to #HurricaneHarvey victims?
832,"#HurricaneHarvey anybody know where/who I can donate clothes to in Houston, I'm in DC &amp; want to help and don't want to use charity's #texas"
833,"Just dropped off donations. So easy thanks to volunteers!! They need blanket, pillows, clothes and dry foods!!… https://t.co/nKdWVrZUdT"
834,Feeling of helplessness is so intense right now. We have clothes/formula 2 donate &amp;no way to go out &amp;give them 😢#HoustonFlood #HoustonStrong
835,Where in Dallas can I drop off clothes and brand new bed sheets to the victims of #HurricaneHarvey ?The places I called don't want them🤷🏾‍♀️
836,"If anyone needs clothes or shoes, hmu. I have both men and women's clothes in multiple sizes. #HoustonFlood #HurricaneHarvey"
837,It's really hard to look at these photos of everyone in distress. Giving away clothes tomorrow. #HurricaneHarvey
838,"If you have any clothes, shoes, or literally ANYTHING that you're willing to donate please DM me!! Or text me 8325749221 #HurricaneHarvey"
839,Who can help with a location where I can send NB-6M baby boy clothes?? #HoustonFloods #HurricaneHarvey
840,"My family donated to first baptist church. If anyone who has lost to #HurricaneHarvey  please go there if u need shelter, food, and clothes!"
841,Please lmk if anyone can help ! I'm taking in clothes ect for them ! ** FEEL FREE TO SHARE ** #hurricaneharvey https://t.co/q7H29atSEo
842,"Out there and help but since I can't, I'm willing to give away clothes, shoes, etc. #HurricaneHarvery #HoustonFlood"
843,"Spread the word:
Please donate clothes, food, and/or supplies to shelters or families in need! 
#HurricaneHarvey #Houston #HoustonStrong"
844,With @MedTechJim drying out clothes after volunteering at #HurricaneHarvey @GRBCC relief center. Humbled to help so… https://t.co/4HJpRoz7fP
845,Please retweet and let everyone know that CFA on Garth is going to distribute clothes for the flood victims… https://t.co/yETOuir1WM
846,"Does anyone know where I can send baby clothes, baby food, and formula to help those families suffering in Texas? #HurricaneHarvey"
847,"Please help us, help the victims of #HurricaneHarvey. You can do that by donating money or bringing food/clothes/su… https://t.co/aRz08EC6IU"
848,#HurricaneHarvey currently at our @GRBCC it's a shelter and a place to drop off clothes.  @DowntownHouston… https://t.co/uxzuDd4Lmg
849,Someone please find me a link of where we can donate clothes to victims of Hurricane Harvey. #HurricaneHarvey #Donations
850,@IndianaMBB need to hit up @CoachSampsonUH with a huge shipment of any clothes and shoes we can give. #Harvey2017 #help
851,If anyone has a number or link for where we can donate clothes and shoes for relief aid please send it to me. #HurricaneHarvey
852,"Dear @Patriots can you please donate water, food, &amp; clothes to #HTX  , #RockportTX , #AransasPass, &amp; #CCTX.… https://t.co/KGi08nWxJ0"
853,My dad took all my old clothes and bought 300$ worth of water and now he pulling people out of the water in Houston… https://t.co/4Q0sKUzjCM
854,Perfect time to clean out my closet so I can donate some clothes 😍😊 #HurricaneHarvey
855,"TEXAS, if you're safe but stranded at home, occupy your time by pulling out old clothes you don't need for donation! #Harvey2017 @RedCross"
856,"Donate money....not teddy bears or blankets or clothes, let the on site relief agencies do their thing #HurricaneHarvey"
857,Getting her sleep on after awaking at 4am to put on clothes &amp; backpack to head upstairs #hurricaneHarvey… https://t.co/ses1lWHHJ0
858,"Going through clothes, food, toys, and pet supplies to donate. Please do the same if you can. #Houston… https://t.co/AbCV8XL0IK"
859,"Two vacant Casinos in NJ. Could house 3-5k people. Donations, towels, dry clothes, toiletries, food and doctors. As… https://t.co/7plMUeQt5H"
860,Where is the nearest stop on Alief to Donate clothes? #HarveyStorm
861,I want to send boxes of clothes formula and diapers to Houston. Where do u send it to ??? #HoustonFlood2017 #Harvey2017 #HarveyGiveBack
862,"Help with #HurricaneHarvey relief.  Make a #donation to support #Houston &amp; #victims get clothes,  shoes, &amp; blankets… https://t.co/QW8YRaho66"
863,"Prayer, food, clothing, personal products, baby clothes, diapers are needed to help with #houstoncrisis. #houston… https://t.co/OGleW9rwK0"
864,"Prayer, food, clothing, personal products, baby clothes, diapers are needed to help with #houstoncrisis. #houston… https://t.co/8Ugm1YKMsd"
865,@MikeElChingon I'm donating clothes @CampingWorld #HoustonFlood
866,"Decided to do SOMETHING! So I met with my #Nike Fam &amp; we will be gathering clothes, shoes food, supplies etc for #HoustonFloods victims 🙏🏽"
867,"@KING5Seattle will there be any local donation sites for clothes, food or any other items for #houstonflood ?"
868,@salarmysatx my wife &amp; I have clothes to donate for Houston. Where can we drop off in SA? #HurricaneHarvey #HoustonStrong
869,About go and donate clothes and @RouxBeauty products to people in shelters. want to donate clothes and toiletries l… https://t.co/HjN9zOTeUq
870,🗣: I have tons of girl clothes from size NB-18 mo. that I can donate to those in need !! #Harvey2017 #HoustonTx #HurricaneHarvey #Donate
871,"How and where can we get food, clothes, shoes, etc to #houstonflood victims"
872,"Mayor Turner says ""we need all size clothes..not all women are petite..some are beautifully curvy""❤ #HoustonStrong #HurricaneHarvey"
873,Anyone know if there's any donation places in PDX to donate food/clothes to for the communities that've been effected by #HurricaneHarvey
874,I got clothes I don't need or shoes I don't use that I can give to those who may need them later .... lmk if y'all need it #HarveyStorm
875,"My family is donating to #HoustonFloods, DM me if you need info to donate money, clothes or shoes ‼️‼️"
876,"Me &amp; my hubs are collecting canned goods, clothes, toys for children, bottled water, and toiletries for victims of #HurricaneHarvey (pt 1)"
877,@JasonMinnix @ESPN_SA where can my wife &amp; I send clothes for Houston? #Harvey2017 #HurricaneHarvey #HoustonStrong #houstonflood
878,"Please continue to pray for Houston, donate supplies, clothes, food and please stay safe #hurricaneharvey #Houston… https://t.co/HAo6tyIfPd"
879,we wanna know where we can donate clothes. #HarveyStorm #htown #donate
880,"(2/2) They need food, water, clothes, blankets, money! #hurricaneharvey #texasstrong"
881,"Donate to the @RedCross. spare clothes couldn't hurt either.

#HurricaneHarvey https://t.co/4K0iDfRWBU"
882,@LopezOnSports is there an address we can send clothes to? #HoustonFlood2017 @JJWatt #HoustonFloods #houstonheroes #houstonhelpneeded
883,Could really use this after #HurricaneHarvey to get clothes for those who lost so much already!… https://t.co/OXtt2cCdCH
884,I want to help out by giving out clothes to people that lost their stuff in this #houstonflood
885,"Donating to the shelters is great! Remember they need things besides clothes! Toiletries, blankets,pillows,food needed too! #HurricaneHarvey"
886,"I've got so much clothes to donate, especially boy clothes. Any idea where to leave it? #hurricaneharvey"
887,"If we're going to donate 
Please make sure the money goes to helping rebuild houses and getting clothes. #HurricaneHarvey #Houston"
888,"I'm serious!
I'm willing to help, I'll bring clothes... etc #HurricaneHarvey"
889,Does anyone know where I can donate clothes for people in Houston??? #HurricaneHarvey #Houston
890,"Tree of Life Lutheran in Conroe has food, clothes, chargers, sleeping bags and towels. #Shelter #HurricaneHarvey… https://t.co/nbdid6m82h"
891,"If anyone and I mean anyone needs clothes, shoes, bags let it be known that me and my family are willing to help. #Houstonflooding"
892,Im looking for an org. that will take kids clothes donations for Texas Help me find one #HoustonStrong #HurricaneHarvey #HoustonFloods
893,"@RedCross  Anyone know where I can donate (primarily clothes) to #houston?
#HoustonStrong #HarveyFlood #HurricaneHarvey #hurricaneharvey2017"
894,Anyone know a clothes dropout spot in the #Bronx to help in #Houston? #HarveyRelief #HarveyFlood #HarveyStorm #HelpHouston
895,"Send the help that helps 💵💵💵not used clothes, dolls, or food. Such donations are a logistical burden and not helpfu… https://t.co/NJKXJffLx1"
896,"Just to throw this out there, I have a good amount of used baby clothes size newborn-3 months that I would ship to anyone #hurricaneharvey"
897,Does anyone know of a #HarveyStorm shelter i can donate things to? I really wanna send over clothes + blankets
898,Look and see if you have clothes and shoes to DONATE for those in need! #HurricaneHarvy #HoustonFlood
899,Here's a thought- u know all those clothes u have that u nvr wear? Donate them to @RedCross for #HurricaneHarvey survivors.
900,"Ppl just spent a lot of money on school supplies and clothes, let’s help get that stuff back #HoustonStrong… https://t.co/Iw1PaGGONs"
901,I wanna donate clothes to #houstonflood. Where do I send it?
902,If anybody near SW Houston needs anything shelter food clothes water blankets please DM me!!! #HoustonFloods #HarveyFlood
903,"muvvvaah Collecting items for #HurricaneHarvey victims. We are accepting clothes, shoes, canned… https://t.co/NrAA3ycvsS"
904,"#Houstonflooding With everyone at home due to the flood, now would be a good time to collect clothes, household items, toys and other suppl…"
905,Me and my family have a lot of clothes we are willing to donate ! How do I donate to my city?#RedCross #HurricaneHarvey
906,"My #Heart goes out to the #People displaced by #HurricaneHarvey I plan to #donate clothes, water or whatever we can #SAD #PrayersUp 🙏🙏🙏🙌🙌🙌"
907,Camping World is collecting new/very gently-used clothes at all locations nationwide for #houstonflood victims per @marcuslemonis. Pls help!
908,Just filled up a big tote of clothes and plan to donate!! #HurricaneHarvey
909,"Donating clothes, blankets,jackets to ppl in need. #HoustonStrong #houstonflood #HarveyFlood #harveyhouston https://t.co/ArAk3XSJKB"
910,I need a local charity in lakewood/Tacoma thay I can take a bunch of bags of baby clothes for #HoustonStrong #houstonflood
911,Anybody know if there's a way to send donations (baby clothes n supplies) to #HarveyStorm victims? #Harvey2017 #HarveyRelief #houston
912,"I have a bag of clothes that I want to donate to #HurricaneHarvey victims, and I am in Austin. Does anyone know where I can drop them off?"
913,Are there any way I can donate clothes for Hurricane Harvey victims? #HurricaneHarvey #PrayForTexas
914,"First Baptist in Highlands is offering shelter, clothes and food for those in need. Volunteers welcome!… https://t.co/BdlE8WxeQR"
915,I have a few bags of clothes to donate to those affected by #Harvey2017 ; LMK how I can send it out there! #HarveyRelief
916,"Again #HoustonStrong #HoustonFloods 
Please help them with some donations food, water, clothes, etc...
Please please help them thank you"
917,Where can I donate pre-loved clothes and shoes to #HurricaneHarvey victims? @abc13houston @KHOU @Fox26Houston
918,"Listen up people we need help in the #HoustonFloods some donations would help them tremendously  food, water ,clothes etc..
#TexasStrong"
919,Just the clothes on their backs and no shoes. #HurricaneHarvey https://t.co/aNBRAWOzLs
920,"if anyone needs clothes, don't hesitate to ask! sizes 0-2 / small ‼️ #HurricaneHarvey"
921,"Are y'all donating money/clothes/food? If so, where are y'all sending it to? #HurricaneHarvery #HarveyFlood #HoustonFloods"
922,"Sending clothes, shoes, dog leashes, and LOVE to those affected by #HurricaneHarvey stay #TexasStrong 💕 https://t.co/4fkECeYsd4"
923,Where can we bring clothes &amp; blankets in #boston to send to #HoustonFloods #HarveyFlood @universalhub @BostonTweet @OnlyInBOS @BostonDotCom
924,"aye #HurricaneHarvey people, can we donate/send clothes? I have bags full of clean nice clothes ready to go"
925,#HarveyStorm #HoustonFlood  I have shoes and clothes
926,nonperishables and clothes are what's needed for coastal cities and boats for h-town #hurricaneharvey #houstonhelpneeded #Rockport
927,Where can I donate clothes to help evacuees in the #Houston area from #HurricaneHarvey ? Any other things I can donate?
928,"How to help after #HurricaneHarvey -- for starters, give money, not clothes. https://t.co/zgwtulPn7W"
929,"@astros MSNBC's showing #HoustonFlood victims searching x clothes at shelters, having left all behind. How 'bout a nice donation of tshirts?"
930,dropping off supplies and clothes to shelter in Katy #harvey2017 https://t.co/X6VkL547Wd
931,Does anyone know a local Texas organization where I can donate supplies and clothes? #HoustonStrong… https://t.co/POzMYNGLk1
932,When this all done who tryna help clean and donate old clothes and food? 🤘🏽 #HoustonFloods #Pray4Houston
933,"BRIGHT clothes, flags, towels, rags, sheets. So you can get SPOTTED. #houstonrescue #houstonflood #harveySOS… https://t.co/45KKEL37Rz"
934,FleetFeetSpringfield is collecting clothes and shoes this week for victims of #Harvey2017 https://t.co/DNd2HdpzKF #HarveyRelief
935,In #Houston we have nearby schools serving as shelters. Needing dry clothes (socks) &amp; water. In the #HoustonFlood p… https://t.co/UTd7diSTPa
936,If you know a girl around my size that lost everything &amp; needs clothes tell her hmu !!!! #HurricaneHarvey
937,#HarveyFlood where can we volunteer? in Humble dry clothes etc. how can we help #volunteering #houstonflood
938,"If anyone knows of where I can send newborn items (diapers, wipes, clothes) and other items pls let me know. #HoustonStrong #HurricaneHarvey"
939,I've collected a bag of clothes to take for anyone in need. What's a nearby shelter by 288/hollyhall? #HoustonFloods #houstonwx
940,I have clothes to donate to disaster relief for Texas... anyone have an idea where to send? #houstonflood #HurricaneHarvery
941,#HurricaneHarvey If anyone knows something about donating clothes+ to victims lemme know
942,"My guy Demond Mallet made a donation and had a box full of clothes for victims of #hurricaneharvey Stand up dude, a… https://t.co/vE4WcxBx8G"
943,"I have Water, Snacks n clothes If anyone know some place in the Katy area that taking donations please let me know #HurricaneHarvey @KPRC2"
944,A great way to help out. Thousands have been left with just the clothes they were wearing. #HoustonFlood… https://t.co/EHFXNli86C
945,If anyone knows of any foundations in Houston where I can donate clothes and shoes to #HurricaneHarvey victims please let me know.
946,"Okay, rescue orgs for #HurricaneHarvey - I have several women's plus size items in good condition. Where can I donate gently used clothes?"
947,"Will be donating clothes, shoes,  etc anything else that I can gather #HurricaneHarvey"
948,I know everyone can't afford money but clothes are another thing. Please help!!! #HoustonFlood #HopeForHouston… https://t.co/ajOAGkTOfz
949,The Woodlands High School will be accepting clothes of all sizes Friday Sep. 1st from 10:00-3:00 to help those affected by #HurricaneHarvey
950,"Lots of spaces, foods, and clothes at Lien Hoa Temple.  https://t.co/wblLh7dGcR #HarveyRelief #HarveyStorm"
951,Help the victims of #HurricaneHarvey and donate today. Many of these people have lost all but the clothes on their… https://t.co/YRznicekX4
952,Just left from dropping clothes and shoes off at MOC; truly heartbreaking. #HurricaneHarvey
953,Just left from dropping clothes and shoes off at MOC; truly heartbreaking. #HurricaneHarvey
954,Can we put together a back to school benefit concert to provide kids w/ school clothes &amp; supplies lost in #HurricaneHarvey @Beyonce 🙏🏼 SHARE
955,"Hopefully I'll be getting a job today.
I lost most of mine and my son's clothes due to water getting in the house😓
#fuckyou #HurricaneHarvey"
956,I have kids and men clothes and shoes in great condition.. just need reliable address to send them too. #HurricaneHarvey
957,Anybody know of a place in OC to donate clothes and food for Houston? #HurricaneHarvey #HelpForPA
958,Where can you donate clothes and shoes? #HurricaneHarvey
959,"I know I'm late but still.. do you guys know what address we can send clothes, blankets, supplies, etc. for #HurricaneHarvey ?"
960,Any one know of a good place to donate clothes &amp; shoes to the people in #Houston??? #HurricaneHarvey
961,"Anyone of an organization in the #Houston area where I can donate items (food, clothes, medicine)?
#HurricaneHarvey"
962,"I just took an amazing shower, shaved my legs, put on make up and real clothes. I feel human! #HurricaneHarvey"
963,My friend is donating clothes for anyone who needs them out there! #HurricaneHarvey #HopeForHouston #HoustonStrong… https://t.co/tFr63RdZq5
964,"Ok, they said no more clothes but keep the food, toiletries, water, etc coming. #HopeForHouston #HurricaneHarvey 🙏🏾🤘🏾"
965,.@blink182's @markhoppus needs our help to give clothes to those affected by #HurricaneHarvey. Find out how:… https://t.co/bJqI5SyTmi
966,.@blink182's @MarkHoppus needs our help to give clothes to those affected by #HurricaneHarvey. Find out how:… https://t.co/tKjXi4pfag
967,Headed to go donate some baby clothes and diapers for those in need w/ wifey. #HurricaneHarvey
968,Can't find a way to donate clothes to victims of #HurricaneHarvey . Let me know if you know of one.
969,@Nike are you donating clothes direct to #Houston and the #Hurricaneharvey effort? It would be good if you were. Houston needs assistance.
970,Can someone send me an address to send clothes please. I have a bunch of stuff I need to get rid of. #PrayforHuston #HurricaneHarvey
971,@DonnieWahlberg @RedCrossHouston @RedCross need donations of clothes etc. since #HurricaneHarvey victims left stuff… https://t.co/DNeLhT8of9
972,"If anyone is in need of clothes, shoes, towels, necessities due to #HurricaneHarvey please DM me."
973,#prayersforhouston #HurricaneHarvey #PrayersforTexas #Pray4Houston #HarveyFlood. Everyone bag up clean clothes and… https://t.co/5luCT9KeXg
974,I have clothes to donate to #HoustonFloods victims. Can anybody point me to a link to donate? #HurricaneHarvey #Houston
975,About to go through my clothes and gather stuff I don't wear &amp; donate it. #Harvey2017
976,"Shelter for #HurricaneHarvey survivors. Lots of clothes and food.
3448 Atascocita Road, Humble, TX 77396
(281) 852-0147"
977,How do I send clothes to Houston? What address should I put that will ensure the people who need it will receive it? #HurricaneHarvey
978,I don't need money to help those in need 🙏 #HurricaneHarvey I am collecting clothes and products to send out to those affected by this ❤️
979,"hey so i have clothes that i want to donate to people in need, can anyone tell me how to go about that? #HelpforHouston #HurricaneHarvey"
980,"#HurricaneHarvey #RedCross My Harvey tattoo. Give blood, coin, clothes,&amp; food for hurting in TX/LA. Help our family. https://t.co/4LdcTun25C"
981,"Everyone should go through their closets &amp; give away all of their gently used clothes, shoes,coats,blankets etc to #HurricaneHarvey victims."
982,"does anyone know where i'm supposed to bring physical donations (e.g. clothes, socks, toiletries etc) for harvey victims?? #HurricaneHarvey"
983,I donated $100 to Houston and clothes it's not a lot but it's worth the help #HelpforHouston #houstonflooding #Houstonstrong 🙏🏾
984,"Want to help Gulf Coast flood victims? Donate new clothes, necessities or money to @donateproduct… https://t.co/THSBWUlYOk"
985,#HarveyStorm I have clothes and blankets. How do I get them to you.Sal Army only taking $??
986,Where can I donate clothes for #HurricaneHarvey
987,*PLEASE RETWEET* Where can I send women's and kids clothes for people in Houston who are in need? Or donate my money. ❤️ #HurricaneHarvey
