,text
255,"Keep #Houston in your thoughts/prayers, y'all...some residents are already climbing to their attics to escape the floodwater. #Harvey #houwx"
256,#Harvey #Pasadena This is an update on the water level. https://t.co/unq8SmQJMx
257,"And please stop driving through water! Or driving, period. Flash floods come on so fast &amp; people drown in their cars. #Harvey #houstonflood"
258,"Hey now that the fight is over, Houston is covered in water fam
#Harvey #Harvey2017 #Houston"
259,Y'all please be careful going into attics to escape rising water. People died doing that during Katrina. #Harvey #houstonflood
260,"Jahrhundert Flut im Großraum #Houston
#Harvey

High water locations reported  SE #Texas https://t.co/o0C3oww851 https://t.co/LYkgHmod7d"
261,#Harvey - Reports of people moving to attics to escape rising water in their homes. (@HellerWeather) #Houston #harvey #txwx
262,In 72 hours from now the 00z ECMWF has #Harvey back over water and re-strengthing. Tapping back into the GOM for an… https://t.co/daB01NQHvQ
263,#Live #flooding  #harvey #htx  Reports of people in parts of Houston forced into attics due to flood waters.... https://t.co/1XRO8oOkHi
264,"#FloodSafety Tip: If you are trapped by moving water, move to the highest possible point and call 911 for help. #Harvey"
265,"Tropische storm #Harvey dumpt bakken regen boven #Texas, in #Houston stijgt water razendsnel, ""nog nooit gezien"" - LIVE via @abc13houston"
266,"Bottled water, canned food, energy bars, batteries/power backup hardware, torch, whistle, matchboxes and courage. Stay safe. #Harvey"
267,...and there is a TON of water on the road #Harvey @WSBTV https://t.co/k6JPgRG4sM
268,"Yo terca que quería ver la pelea, now I'm almost underwater and shit. #harvey"
269,#Houston we've got a problem #harvey #water https://t.co/WRqdkooSTO
270,"3 dead: 1 Rockport, 2 Houston. Water rising. Record levels :'( open water rescues. High water rescues. #Harvey... https://t.co/EnQtHf9JCL"
271,"#Harvey
#Houston 
Most cars float in 2 feet of water.

Flash floods can raise water level by 8 feet in 5 min.
PLAN!

https://t.co/HdJJmiSENQ"
272,#Harvey #Pasadena I'm sorry for the terrible video but the water is rising pretty quick https://t.co/VlY44gOObp
273,People near I45 south are climbing up into their attics to escape the rising water. #Harvey #HoustonFlood
274,"#HARVEY HAMMERS #HOUSTON
-Police: Fatality is woman ""who encountered floodwaters in vehicle, got out &amp; was swept... https://t.co/lczfbmIZ4N"
275,"On the weather channel on the #Houston flood emergency:
""Some areas are reporting water as high as SIX FEET."" 😳
#Harvey"
276,"update: he all bite i repeat all bite . my whole neighborhood is underwater, stay safe #Harvey https://t.co/vduiWrqZTb"
277,"Stay safe y'all! Please stay home &amp; off the road. It is getting apocalyptic out here, water literally flowing in my street #Harvey"
278,Are you kidding me?...mofos are driving the wrong way on I-45 to avoid north to avoid high water on 45 south? #Harvey
279,I'm expecting water coming through my front door at any moment now. We're ready though. #harvey
280,The water is like a foot deep in my front yard you can't even tell where the road ends and my yard begins #harvey
281,"We are flooded. #Houston this is not joke. Thoughts &amp; prayers. Rain continues, water rising. Be safe, stay home &amp; s… https://t.co/VKxepGwVla"
282,Seriously y'all?! Three people dead in Houston from driving into flood water? Come. On. #stayhome #Harvey
283,Dickinson police say all roads are underwater in Dickinson. DO NOT attempt to leave your home. High water rescues u… https://t.co/0GT770JZjA
284,"League City says about a dozen people have been rescued from high water, per @ValGalvNews https://t.co/1XWUBg5Hxz #GalvNews #Harvey"
285,"PSA: When walking in floodwaters in the urban environment, you're walking in a cesspool of gasoline, feces, chemicals, and so on. #Harvey"
286,"Did Creedence Clearwater Revival ever figure out ""Who'll Stop the Rain""? 🤔Asking for ~28 million friends in Texas #Harvey #HurricaneHarvey"
287,"This is not good: Entire neighborhoods underwater as #Harvey stalls over Houston, https://t.co/QbF2qQOTrG via @houstonchron"
288,You can't see to well but the entire neighborhood is under water. #Harvey #HurricaneHarvey @abc13houston… https://t.co/YKAzx7IwX0
289,"Latest: TS #Harvey has to stay/lie at #Texas for next 210hrs almost next 9 days, #Houston may sink into water
@cnn"
290,"Had to be rescued from flood tonight, and taken home.

Please heed warnings, and DO NOT drive through high water.

#Harvey #PrayForTexas"
291,@JimCantore Houston/Pearland city limits. Deep water. #harvey https://t.co/N3hMtNkOPp
292,Its @TexasGuard NOT @texasarmyguard sorry folks. I rt'd the correction. Time for @TexasGuard water rescues? #Houston #Harvey #Rain #Flooding
293,Time for @TexasGuard water rescues? #Houston #Harvey #Rain #Flooding #flashflood #txwx #houwx #disaster #redcross https://t.co/Lowd0o83dx
294,Time for @TexasGuard water rescues? #Houston #Harvey #Rain #Flooding #flashflood #txwx #houwx #disaster #redcross
295,"Finished off a box of cereal waiting to see if the house will take on water...needed new floors, but not like this!!  #Harvey #stresseating"
296,Time for @TexasArmyGuard water rescues? #Houston #Harvey #Rain #Flooding #flashflood #txwx #houwx #disaster… https://t.co/UxBqBoB9fd
297,"Hey y'all, don't be stupid. When you see moving water on the road, #TurnAroundDontDrown. #Harvey"
298,Time for @TexasArmyGuard water rescues? #Houston #Harvey #Rain #Flooding #flashflood #txwx #houwx #disaster… https://t.co/tsy6xWbeT2
299,Time for @TexasGuard air water rescues? #Houston #Harvey #Rain #Flooding #flashflood #txwx #houwx #disaster #redcross
300,Storm drains can't hold any more water. #houstonflood #harvey https://t.co/7Fnjbwf4JK
301,One of @HCSOTexas hi-water rescue teams is transporting a cardiac-arrest in progress to Southeast Memorial. From FM 2153 &amp; Beamer #Harvey
302,"Ok, ""tornado room"" is now set up with pillows, blankets, a candle, phone battery, bottled water, and pet bowls. #HurricaneHarvey #Harvey"
303,#Texas: The water is rising in #Houston. #Harvey https://t.co/ZqWa3DgSwf
304,Flooding on William Street downtown Houston. Flood water reportedly 18inches deep &amp; rising.  #Harvey https://t.co/MlZPipzKSS
305,High Water Vehicle aborted call/check due to high water #Houston #Harvey #Rain #Flooding #flashflood #txwx #houwx #disaster #redcross
306,"1 and 1/2 feet of water in the garage and increasing

#HurricaneHarvey #Harvey2017 #Harvey https://t.co/3ex3llcVuJ"
307,#houston #harvey #Texas Please stay safe.Americas praying for you.Stay calm and think. Fill tubs before waters contaminated.Fridge 2 freeze
308,"#HARVEY HAMMERS HOUSTON:

Police: Fatality is woman ""who encountered floodwaters in vehicle, got out &amp; was swept aw… https://t.co/W39ysgFqg5"
309,waters coming n2 drive &amp; grass - its the long/hardest down pour o/the day/night &amp;as i typed that the rain just got heavier #Harvey Hurricane
310,"#houston #Harvey If you still have good water fill your tubs,sinks,pitchers. Put fresh trash bags in trash cans and fill. Prepare"
311,"The water is almost up to my front door. I'm tripping out, y'all. #Harvey #HurricaneHarvey https://t.co/qZbPHsmLzP"
312,"Takeaways at the moment: More rain coming, stay off the roads, high water rescues are ongoing. #txwx #Harvey #houwx https://t.co/14YXutDhJ5"
313,Just sitting here crying knowing that water is currently pouring into my parents house. 😭 Please give them a break in the rain. #harvey
314,"Friends near #harvey storm, please help crowdsource, highwater locations for travelers that are stuck via… https://t.co/5bIRrGxNyK"
315,"Friends near #harvey storm, please help crowdsource, highwater locations for travelers that are stuck via… https://t.co/8zl0FOYdT2"
316,@weatherchannel reporting estimated damages in excess of $2B. Boil water in effect for most areas of east #Texas… https://t.co/vgO4EjxVnI
317,This Rain is Not stopping.  It's Crazy. Houston is about to Go under water! #Harvey #Flood2017
318,Non-stop requests for water rescue from people stranded in cars and in their homes per Harris County Sheriff. #HurricaneHarvey #Harvey
319,Pray for Houston....we are getting blasted with rain. People are taking on water in their homes. We will too if thi… https://t.co/CCfWOenXpC
320,Houston-area waterways now flowing over their banks in 28 spots as rain continues to fall #houwx #hounews #harvey https://t.co/ormW4Z1Uw8
321,Friendswood  is experiencing significant flooding. Homes are taking on water and vehicles are being stranded. #Harvey
322,Scary as hell right now. Trying to keep water out of the house in massive rain/lightening.  Prayers people! 🙏🏻 #Harvey is no joke! Be safe!
323,"18"" deep flood waters can sweep you off your feet and away. 24-30"" depth can sweep a car away. Don't chance it. #HoustonFlood #Harvey #txwx"
324,In #HarrisCounty many roads are closed because of high water. Stay off the roads! #TurnAroundDontDrown #Harvey #Texas #Flooding
325,"Harris County Sheriffs Office is performing multiple high water rescues

1 person confirmed dead of drowning in Hou… https://t.co/cVXjj64QFq"
326,"#Breaking news: Female driver died when she exited her car in high water in west Houston, #harvey, https://t.co/QbF2qQOTrG via @houstonchron"
327,Harris County reporting that water levels at Beamer Ditch &amp; Turkey Creek already beyond Tropical Storm Allison levels. #TXwx #Harvey
328,Many on-going rescues taking place by multiple agencies. Hang tight till we can get there. 6' water levels reported around Scarsdale #Harvey
329,Cars stopped on I-10 in Houston. Nowhere to go due to rising flood waters. #Harvey https://t.co/rwFV6tjkU4
330,I think it's safe to say the ground is saturated. My sidewalks are flooded and water is pooling in my yard. Still more rain to come #Harvey
331,[1a] Wall of water into #Houston metro assoc w/ #Harvey. Flash flood emergencies per @nwshouston https://t.co/SC9Gv7e1Qg
332,@jimrome Is Bodie in Pearland under water? #Harvey
333,Stay Put. Heavy rain bands south of Galveston feeding on Gulf water. Direct line direction to #Houston #Rain #houwx #Galveston #Harvey #txwx
334,"If it's your thing, say a prayer for us. Flood waters are at the door. I'm scared. #Harvey"
335,"@stjbs Change in barometric pressure can cause pregnant women's water to break. So, more births. #Harvey"
336,"@TheRickWilson Are you on the Gulf side of Florida?  If so, is there any water left in it? #Harvey"
337,Houston's Galleria area Westpark tollway shut by 10 ft of water on road. Rose 3 ft in 1 hour in major shopping area #Harvey
338,"Clear Lake is getting hammered. Couple of inches of water in our yard, right up to our back door. Phone abuzz with tornado warnings. #harvey"
339,"Updated #Harvey updates list, focused on the Houston metro. Stay safe - *please don't* drive into standing water. https://t.co/uh6LqQ9Jo5"
340,"@docrocktex26 Yep. With #Harvey just gulping that warm Gulf water, it is gonna be a long week. Up here it is pourin… https://t.co/AG6gfKhyqK"
341,"@HCSOTexas completed hi-water rescue, 14300 blk of Reeveston. 2 adult occupants in a vehicle. #Harvey"
342,Many Houston Texas fire apparatus reporting they cannot make it to an assigned call due to high water. Like 4' deep.  #Harvey
343,https://t.co/9QCsTPNG0K how to see water levels all over #Harvey path
344,#harvey is hitting us bad now. The water is creeping up the driveway slowly at my MIL's. 😔
345,Multiple #Houston Fire Dept. calls continuing to cancel or abort due to high waters. #Rain #houwx #Harvey #Disaster #flashflood
346,gorilla tape is keeping water out except when a truck drives by. #Harvey #houstonflood https://t.co/WeJD7FisC8
347,"Stay safe out there, the height of the water goes up to my knee on my street. #Harvey"
348,"Houston Fire, Engine reporting it can only respond 2 to 3 blocks from their station due to high water. #Harvey Texas"
349,#Harvey is doing so much damage to Houston. I'm seeing my hometown underwater 😭😭😭
350,"Rain has slowed in my neighborhood. Adjacent park now flooded, but water level will need to rise quite a bit to affect my home. #Harvey"
351,In less that 30 minutes the water made its way halfway up my driveway. #HurricaneHarvey #Harvey
352,"#Houston Fire Dept. Engine #37 to be put out of service, not to be dispatched per high waters. #Rain #houwx #Harvey #wxtx #flashflood"
353,Over 340 low water crossings are closed. Barricades for road closures set up by TxDoT have been blown over in spots… https://t.co/yauQonqbSg
354,Over 340 low water crossings are closed. Barricades for road closures set up by TxDoT have been blown over in spots… https://t.co/PHZ9duqfpe
355,High water reported at some locations near our TMC campus. Please be safe. Check HOU road conditions: https://t.co/aUsS6q2qL3 #houwx #Harvey
356,"Here is a list of high water locations on our freeways &amp; highways #Harvey - @KyleKingOnAir 

https://t.co/t4lZjic1wS"
357,"Relentless downpour, water up in front yard already. #Harvey https://t.co/EqEGpOAUQv"
358,#Pearland area experiencing heavy flooding. Try &amp; get your cars to higher ground or inside garage. Floodwaters creeping up driveway #Harvey
359,It's all fun &amp; games until you get water in your car. #theflood #harvey
360,I was watching the water rise and I had to come sit down. As long as I'm okay the storm can have everything in this apartment #harvey
361,🌀🚨⬇️#Houston live feed to monitor water levels ⬇️#txwx #harvey https://t.co/jfNA55G8ga
362,#Rain #flooding #harvey #Houston Fire Dept unit stuck at high water Dixie Farms? https://t.co/xgCWqbf6ZJ
363,Tornado in Pasadena / East #Houston. Pretty soon they're going to have to start calling them waterspouts 😕 #Harvey https://t.co/k87bpl3kvU
364,"Opened the front door. Took a deep breath, contemplating my life while gallons of water fall. The #rain is annoying, yet calming. 

#Harvey"
365,This is a very scary situation for Houston tonight with a firehouse of water moving in still. #flood #Harvey https://t.co/oXzWfmjmxO
366,VERY DANGEROUS SITUATION in Bastrop County with multiple water rescues and many road closures. Stay off roadways if possible. #Rain #Harvey
367,Just confirmed second fatality from #harvey #houston floodwaters
368,An even 100 high-water locations listed on @houstontranstar at the moment. #harvey
369,3 feet of water in our house. #Harvey
370,All roads surrounding my home are completely flooded. About 12-16 inches of standing water so far. #HARVEY
371,For those thinking they will just wade thru the #Harvey flood waters…keep in mind these things are in the water 👀👇 https://t.co/Bq7xxelIkG
372,Many drivers are trapped in rising waters on the I-10 in Houston. Dangerous situation is unfolding. #Harvey
373,Transtar view of nothing but stalled cars with their blinkers on I-10 with no where to go due to large high water.… https://t.co/GylRLdrAd0
374,Galveston/Trinity Bay water levels still 2-4ft above tide cycle&gt; will exacerbate flood since watershed unable to dr… https://t.co/Rl0ytNEbxk
375,Hope the water goes down soon. Flooding is up in my driveway right now #Harvey
376,"Flash Flood Warning including #SugarLand, #MissouriCity #MissionBend until 4:00 AM CDT #Texas #Harvey dangerous water in the dark."
377,Multiple bayous in and around Houston are observing a rapid rise in water. Likely reaching major flood stage… https://t.co/eGFMLHBAsw
378,"So unnerving to keep getting these emergency alerts #Houston under water- its still  pouring down rain!
#houwx… https://t.co/3rX8J9EkfV"
379,"Getting reports of water entering people homes on 4100 block of Juliet St. near 610. Houston, TX  77087 #Harvey What # do we call for help?"
380,💧#FloodSafety Tip: See sparks or hear buzzing/crackling/popping noise? Get out! Stay out of water that may have electricity in it. #Harvey
381,Reports of high water all over #Houston. This is especially dangerous at night: Get off the roads now &amp; seek shelte… https://t.co/QqjeBc8ZBg
382,95 high water locations around #Houston right now. #Harvey #HOUWX https://t.co/ijwJXJ1KUE
383,REMEMBER: emergency response may not be able to get to you if you run into floodwater on the road - could be too dangerous for them. #Harvey
384,"Hey, y'all. Be safe when approaching water and if it's iffy, don't risk it. #harvey #turnarounddontdrown https://t.co/VSJXh8Xa6U"
385,Another Houston Fire Dept unit cannot make location during rescue deploymentsdue to high water.#Rain #Houston #Harvey #txwx #HurricaneHarvey
386,For all of you saying #Harvey is bullshit. Someone in Houston drowned in their own car driving into high water. #Harvey2017
387,Local waterways now over their banks in 16 spots #HouWx #harvey https://t.co/4IfABtOMcf
388,I don't think I've ever been so worried about water getting in my home than I am right now/tonight. This is terrifying. 😰 #Harvey #houwx
389,"Houston History: a lot of #water before #Harvey!
#Houston, you have a really serious #flooding problem. https://t.co/vDrxRu0ZjE via @slate"
390,"Houston Fire Dept. Forced to take beltway due to high water, attempting retry rescue. #Rain #Houston #Harvey #txwx"
391,Hope Galveston didn't pollute all the water with brain eating amoeba #Harvey
392,BREAKING: Officials in Houston confirm a person has drowned after a car got stuck in high water. #Harvey
393,First responders having to abort rescues due high water in Houston. Can't help people in some cases. #Harvey
394,"#BREAKING: One person killed in flood waters in West Houston. HPD says woman drove into high water, got out and drowned. @KPRC2 #Harvey"
395,"Houston-area waterways now overflowing in 13 spots, nearing tops of banks in almost 30 more. Rain continues. #harvey https://t.co/uMaBI0R9OX"
396,In under an hour we went from dry to water up to my shins #Harvey https://t.co/6zak3StM5F
397,US Coast Guard rescues 32 people as #Harvey churns #Texas waters https://t.co/IkLi3iqMng https://t.co/FLuM5kxBkR
398,US Coast Guard rescues 32 people as #Harvey churns #Texas waters https://t.co/hcMnKQmE5N https://t.co/QQaNVtL3XM
399,As few as six inches of water can float your car and carry it away. #houwx #Harvey https://t.co/5In6u1PoaN
400,Let's begin a prayer chain for everyone in the Houston area as the water begins pouring down and there are reports of tornadoes. #harvey
401,Houston Fire Dept. forced to find alternative routes during rescue deployments due to high water. #Rain #Houston #Harvey #txwx
402,Just talked with a childhood friend in Pearland. Many homes getting water in them. Swimming pools overflowing.… https://t.co/N0EOk0qdcf
403,"Houston Fire Dept. having issues during rescue deployments due to high water, forced to abort. #Rain #Houston #Harvey #txwx"
404,"It's too dark to take photos but I'm on my porch and a car just drove by, sending water everywhere. #HurricaneHarvey #Harvey"
405,County Judge Ed Emmett confirms at least one person has died in floodwaters. 🙏🏾 #Harvey
406,Houston flood update: Richmond is several inches underwater. Video from Sarah Babich in Uptown #Harvey #houwx https://t.co/Fd7sz1w0tl
407,Wayside and 45 South exit underpass  under water. There's water up to the window of a Crown Victoria. #Harvey
408,water coming into my house #harvey https://t.co/QF917HEqw7
409,Houston has already had 75 water rescues! Y'all... STAY INSIDE and if you have to go out #TurnAroundDontDrown #PlayItSafe #Harvey
410,"#Harvey Houston under emergency flooding tonight. Today we had 75 high water rescues today. 5""an hour."
411,Our whole street in DTown Houston covered in water in 2 min downpour. #Harvey #MyTexasTake https://t.co/8921sdnLJ7
412,#Texas: The water is rising in #Houston. #Harvey https://t.co/EgZU1KzH7S
413,"#harvey flooding roads and streets in many Houston neighborhoods. 
List of high water/road closures - https://t.co/6CD44yTceO"
414,"So @houstontranstar is reporting 82 high-water spots. It was like 20 at 8 p.m. Thanks #harvey, https://t.co/OUwI2dNURL"
415,"Houston-area waterways now overflowing in 13 spots, nearing tops of banks in almost 30 more. Rain continues. #houwx… https://t.co/DiqpSa4uLh"
416,Aurora Street underwater in the Heights neighborhood of #Houston. #Harvey2017 #Harvey https://t.co/bXUbglX8dc
417,Flash flood emergency is in effect! DO NOT DRIVE! STAY PUT! Even if the water doesn’t look deep. Waters rise fast &amp; wash cars away! #Harvey
418,"Seeing pics of cars in flood waters w lights still on.
Look up the flood of '94.
Y'all be safe &amp; stay off flooded roads!
#Harvey"
419,The frogs are enjoying the water. (Turn on the sound.) #houston #harvey https://t.co/YXBTSBYeWL
420,Houston's police chief just told me it appears one woman has died after driving into flood waters #Harvey @nbc6 https://t.co/EWbG42CyAW
421,Stay off of 59 South between downtown and 610. All exits have high water!! #Harvey
422,At Onion Creek where water levels are rising. Minor flooding and crest of 21 ft expected tomorrow #Harvey @KXAN_News https://t.co/6Ve0p5rZbc
423,"Please save animals too!
Poor dog abandoned in Texas as flood waters rise around him https://t.co/X1Gis2huxm via @MailOnline #harvey"
424,"No power, water at nearest intersection is knee-deep and more rain on the way. Here we go! 😳#Harvey https://t.co/xEbe02EXWc"
425,"Pay attention, #Houston. Here's neighbor saying water flowing on sidewalks in his 'hood that's NEVER BEFORE FLOODED… https://t.co/4okVeriJ9K"
426,Lil bit of water #downtown #houston #houwx #Harvey https://t.co/yMXB5VUq5M
427,Mayor @SylvesterTurner WALKED part way to county emergency center for news conf tonight because water blocked vehicle traffic. #Harvey
428,Highway 288 between Reed and Airport has high water. AVOID AREA. Click here for more https://t.co/yWTROYUgfF #Harvey
429,Highway 288 between Reed and Airport has high water. AVOID AREA. Click here for more https://t.co/hH15ji374B #Harvey
430,"As #Harvey dumps buckets of wind &amp; water out across the Austin sky. Sounds like waves crashing, yet we don't live on the coast. #atxweather"
431,"If you're heading North toward Cuero, the road is blocked off. DPS says they blocked it off due to water on the roa… https://t.co/TRNnCdSlDI"
432,Texas AG investigating water price gouging in wake of #Harvey https://t.co/NlY0K8Ufwm
433,#highwater #houston #harvey #htx https://t.co/OlD6Ht2PaY
434,"4""/hr. of rainfall in Meyerland resulted in Brays Bayou to raise by 12.5 ft in one hour. Talk about a wall of water… https://t.co/x9TpkwHGXo"
435,"Poor dog abandoned in Texas as flood waters rise around him 
Wtf is wrong w people? #harvey
https://t.co/WP5M8BChKM"
436,Houston TranStar shows high water (light blue) on freeways across the southwestern city #houwx #hounews #harvey https://t.co/IKdtNLJTwt
437,statesman: BREAKING: Swift water rescue ongoing in Bastrop County https://t.co/SzkEWIoAzD #Harvey #atxfloods #atxweather
438,Thank you to the @HomeDepot at Fry Rd. &amp; I-10 for supporting HCSO efforts in high water rescues. Incredible teamwor… https://t.co/XmXkHsfslp
439,"About to push past 3.5"" of rain in Cedar Park in past 18 hours. There's a LOT of water that's about to head downstream. #Harvey"
440,#nightcap #itswet #powersurge #waterfall #monsoon #hurricane #harvey @ Nightcap https://t.co/eYqADOTMSN
441,"10pm sat update, SW #Houston: we are SAFE  had a few tornado warnings. High water in the yard but none in house &amp; rain has stopped #Harvey"
442,"Is #MayweathervMcgregor the fight or the night, or is it the fight to get away from this floodwater? 🤔 #Harvey #flooding"
443,This high water happened in less than an hour. Stay home. #houwx #harvey https://t.co/sXVLQJaNfQ
444,"My sidewalks are under water in Montrose.  ☔ #movingsidewalks
#houstonaf 
#HurricaneHarvey #Harvey #houwx #tsharvey"
445,Drivers trying to decide whether to drive through high water on Main St in downtown Houston. #Harvey  https://t.co/x0hCh7DuPK
446,"#Galveston and #Tidewater two areas that are sinking, makes rising sea levels and storm surge even more dangerous.… https://t.co/FzEW17rPpX"
447,BREAKING: Swift water rescue ongoing in Bastrop County https://t.co/PLyHvNXPbM #Harvey #atxfloods #atxweather
448,10PM CDT- Flash #Flood Emergency for #Houston Metro. Rainfall rates up to 5 in/hr. Do not drive into water! #Harvey https://t.co/pldkAObojb
449,Lightning shows how quickly water is filing Houston's streets. #Harvey  https://t.co/KyIgaQ7FLw
450,@LybargerBrewery Joke is on #Harvey  I don’t water my lawn ever!
451,Lite rail is stopped on the tracks - cannot pass intersection due to heavy water in street #Houston #Harvey
452,"First time I've seen water flow along our sidewalks, in a neighborhood that's never flooded
#Harvey #HOUwx https://t.co/kaE5LjItKe"
453,Our neighborhood takes on street water.  Fun times #harvey https://t.co/dKODGhmOno
454,#Houston: Please stay in tonight. Just saw a car drive by &amp; the water was up to the floor. #Harvey #Harvey2017 #houw https://t.co/ze8yxOIs7Q
455,Yay for waterproof phone #houwx #downtown #harvey https://t.co/cZEQwbDzLZ
456,Streets in downtown are filling with a lot of water - pls don't try to drive right now #Houston #Harvey
457,The water is at Zak's foot. Where is the National Guard #harvey… https://t.co/UpgrP38H0c
458,#Houston we have water! #Harvey is all up in our business! Hope to see our street and sidewalk again. https://t.co/D4vGE3Coy6
459,Closest I can get to @MissouriCityTX because of high water! We're setting up live at Tollway and Fort Bend Parkway… https://t.co/u6aQs0utHx
460,"As #Harvey's eye meanders in DeWitt County, @JudgeFowler says they are blessed so far. Worried for Cuero and Guadalupe flood waters, though."
461,Street under water at Cliffwood and Hummingbird in #Willowbend in #Houston tonight during #Harvey. No water in the… https://t.co/sYWreBtpGq
462,"Eventful night but the water is staying in the street so far #harvey @ Alief, Houston https://t.co/dKu9yjX1O3"
463,To follow Houston creek water levels and rain levels go to this website: https://t.co/xQaoPQAIfw #HarveyStorm #Cypress #Harvey #Harvey2017
464,During Allison I saw 18 wheelers floating in water I-10 @ 610. Water came up fast. Get off the road. #Harvey
465,Houston area waterways have now breached banks in 12 places as downpour continues. Uh-oh... #houwx #harvey #Houston https://t.co/UCe6zZKg2Z
466,"Rain to continue all night. Visit https://t.co/kxw3wsyTx3 for status of low water crossings. Turn Around, Don't Drown! #ATX #Harvey"
467,"@ArianFoster While the Yahoo's were wiping bread, beer and water off the shelves at Walmart, I shopped casually at… https://t.co/UaDWcy19jM"
468,"Rain to continue all night. Visit https://t.co/8wme9fXpIW for status of low water crossings. Turn Around, Don't Drown! #ATX #Harvey"
469,"Staggering rainfall rates in #Houston. causing FLASH FLOOD EMERGENCY. All it takes is 6"" of rushing waters to carry… https://t.co/mpymXq9Qv2"
470,Guys Please be careful going into the flooded waters. I just saw a few snakes swimming outside my house. #Harvey
471,"Thigh High water in our complex, can only imagine the street down the road is the same... #SWHouston #Harvey… https://t.co/4kv6eDOcqT"
472,Flood water rescues already happening in the #Houston area. Please don't try to drive in this weather! #houwx #Harvey
473,HFD units in some cases unable to get out of their stations bc of high water. Reports of ppl trapped in houses with rising water. #HARVEY
474,"The number of high-water locations on @houstontranstar has doubled in less than an hour, #harvey https://t.co/OUwI2dNURL"
475,Houston area waterways have now breached banks in 12 places as downpour continues. Uh-oh... #houwx #harvey https://t.co/hUUJc9UvzQ
476,#Harvey flooding in Houston doesn't scare me! #SeaOfThieves has prepared me for survival on the open water. ☑️Planks ☑️Bananas ☑️Canonballs
477,#Ezywipe just add water #MayweathervMcgregor #facebookdown #Harvey #Mayweather #internationaldogday #follo4follo… https://t.co/3esRvz7HKN
478,@macpuente @zoewater Jaaaa @macpuente 😂😂😂 tú con un sábado deli y yo con un sábado de miedo por todo lo qué pasó y… https://t.co/iw1lPtCk8L
479,Our street is now flooded and water is a third of the way up the front yard. 😳 Been sweeping water in the back for… https://t.co/8fLJ8ZwyBK
480,Briarforest residents in Houston watching rain accumulate. Friend says ankle-deep water took an hour to accumulate.… https://t.co/07fNG9vu3J
481,Looks like our parking lot is completely underwater. #Harvey #HurricaneHarvey #TurnAroundDontDrown https://t.co/kZ4lL6lBsG
482,Incredible feeder band pummeling Houston. Fire Department unable to make calls due to high water. #HARVEY https://t.co/DqZL97KejB
483,"Visit https://t.co/9BJTVRL5hE for status of low water crossings in #Austin. Turn Around, Don't Drown! #ATX #Harvey #ATXwx #ATXTraffic"
484,Little bit of water in Briarmeadow #Harvey https://t.co/Qc2FAKKt0E
485,Houston area waterways now overflowing their banks in 9 places. This could get ugly. #houwx #harvey https://t.co/wleCfGzwF2
486,.@houstontranstar reports high water on the Northwest Freeway at Gessner Rd in #JerseyVillage #TX #Harvey
487,.@houstontranstar reports high water along FM-2920 at Bauer Rd in both directions in #Hockley #TX #Harvey
488,.@houstontranstar reports high water along FM-2920 eastbound at Park Rd in #Tomball #Harvey
489,My street is now a waterway. Could use a little break in the rain #Harvey https://t.co/gkg4gLFIHz
490,Well thanks to a little rain delay #harvey we will hit #delrio Sunday for some days on the water… https://t.co/RM3RMrpSO9
491,Of course once the sun goes down the water comes right back up 😟 #Harvey #bayoucity
492,@OfficialAlamo is there any water in the basement from #Harvey???
493,"Remember: dangerous waters can seem deceptively calm. If you encounter flooding, move to higher ground #Harvey #tadd #txwx #DFPS"
494,#ICYMI @austinfiredept swift water rescue boats ready to deploy during #Harvey https://t.co/rYRBmMQUrn
495,"Concerned about finding shelter?  Call 311 in #houston/ #HarrisCounty. High water Rescue?   OEM standing by at 911, to come get you. #harvey"
496,Having Faith! Entering water which you hope is only a foot deep. #rockport #hurricane #flood #texas #prayfortexas… https://t.co/fS20a2oPLD
497,#Hurricane #Harvey hits #Texas - #ClipTrends #VideoTrends #News_ #Damage #Downgraded... #Floodwaters… https://t.co/0wWiVc27ob
498,"""20 trillion gallons of water will fall on Texas over the next seven days, which is equal to about one-sixth of Lak… https://t.co/u5pWKyFwdn"
499,FROM @HCTRA | New high water locations. #Harvey https://t.co/kKoNIgjec9
500,"Remember: dangerous waters can seem deceptively calm; if you encounter flooding, move to higher ground #Harvey #txwx https://t.co/IBOu5SRbJG"
501,"Harvey making miracles
#jesus #harvey #hurricane #rain #miracle #vapenation #vape #thuglife #water https://t.co/zosOHM40ta"
502,High water near Mayde Creek in Katy #Harvey https://t.co/RlNsSHq1l2
503,Corpus Christi still under a water advisory. #harvey
504,Expect heavy rain all night and increasing high water areas. Stay out of the roads if you can! #TurnAroundDontDrown… https://t.co/FK7ECu6FMN
505,"They ran out of water... nothing on tap either.

•••
#harvey #houston #hurricaneharvey… https://t.co/l8RlWHkJga"
506,POOR DOG ABANDONED in Texas as flood waters rise around him #Harvey - Daily Mail https://t.co/9Do5aT48qA
507,POOR DOG ABANDONED in Texas as flood waters rise around him #Harvey - Daily Mail https://t.co/8t84izRi7J
508,"Everyone in Htown, please stay alert tonight....10-15 inches of rain coming our way overnight..If you are near water, evacuate #Harvey"
509,Be #WeatherAware...#flood waters rise quickly and can easily trap you!  #TurnAroundDontDrown #Harvey https://t.co/QWMuri8xJ9
510,DIY clean water in emergency situations! #Hurricane #Harvey #Texas @warriors_mom https://t.co/jUiQgmkk0W
